pubmedID,title,keywords,authors,abstracts,label1,label2
10088140,Plasma anti-serotonin and serotonin anti-idiotypic antibodies are elevated in panic disorder.,"Adult; Antibodies, Anti-Idiotypic; Autoantibodies; Enzyme-Linked Immunosorbent Assay; Female; Humans; Male; Panic Disorder; Psychiatric Status Rating Scales; Serotonin","Coplan, J D; Tamir, H; Calaprice, D; DeJesus, M; de la Nuez, M; Pine, D; Papp, L A; Klein, D F; Gorman, J M","The psychoneuroimmunology of panic disorder is relatively unexplored. Alterations within brain stress systems that secondarily influence the immune system have been documented. A recent report indicated elevations of serotonin (5-HT) and ganglioside antibodies in patients with primary fibromyalgia, a condition with documented associations with panic disorder. In line with our interest in dysregulated 5-HT systems in panic disorder (PD), we wished to assess if antibodies directed at the 5-HT system were elevated in patients with PD in comparison to healthy volunteers. Sixty-three patients with panic disorder and 26 healthy volunteers were diagnosed by the SCID. Employing ELISA, we measured anti-5-HT and 5-HT anti-idiotypic antibodies (which are directed at 5-HT receptors). To include all subjects in one experiment, three different batches were run during the ELISA. Plasma serotonin anti-idiotypic antibodies: there was a significant group effect [patients > controls (p = .007)] and batch effect but no interaction. The mean effect size for the three batches was .76. Following Z-score transformation of each separate batch and then combining all scores, patients demonstrated significantly elevated levels of plasma serotonin anti-idiotypic antibodies. Neither sex nor age as covariates affected the significance of the results. There was a strong correlation between anti-serotonin antibody and serotonin anti-idiotypic antibody measures. Plasma anti-serotonin antibodies: there was a significant diagnosis effect [patients > controls (p = .037)]. Mean effect size for the three batches was .52. Upon Z-score transformation, there was a diagnosis effect with antibody elevations in patients. Covaried for sex and age, the result falls below significance to trend levels. The data raise the possibility that psychoimmune dysfunction, specifically related to the 5-HT system, may be present in PD. Potential interruption of 5-HT neurotransmission through autoimmune mechanisms may be of pathophysiologic significance in certain patients with panic disorder. It remains to be demonstrated if the peripheral autoimmunity is representative of CNS 5-HT neuronal alterations. Replication appears warranted.",E,E
10091642,Shoulder girdle dyskinesia associated with a thalamic infarct.,Anticonvulsants; Cerebral Infarction; Clonazepam; Humans; Male; Middle Aged; Movement Disorders; Sensation Disorders; Shoulder; Thalamus,"Wali, G M",NA,E,E
10102423,MRI abnormalities associated with partial status epilepticus.,"Adult; Aged; Aged, 80 and over; Brain; Child, Preschool; Female; Humans; Magnetic Resonance Imaging; Status Epilepticus","Lansberg, M G; O'Brien, M W; Norbash, A M; Moseley, M E; Morrell, M; Albers, G W","To report neuroimaging findings in patients with complex partial status epilepticus.; During status epilepticus, neuroimaging may be used to exclude other neurologic conditions. Therefore, it is important to identify the neuroimaging features that are associated with status epilepticus. In addition, MRI characteristics may provide insight into the pathophysiologic changes during status epilepticus.; The history and neuroimaging examination results of three patients with complex partial status epilepticus were reviewed. Studies obtained during status epilepticus included diffusion-weighted MRI (DWI), MR angiography (MRA), postcontrast T1-weighted MRI, T2-weighted MRI, and CT. Follow-up MRI was obtained in two patients, and autopsy results were available for the third.; Some of the MRI and CT findings during partial status epilepticus mimicked those of acute ischemic stroke: DWI and T2-weighted MRI showed cortical hyperintensity with a corresponding low apparent diffusion coefficient, and CT showed an area of decreased attenuation with effacement of sulci and loss of gray-white differentiation. However, the lesions did not respect vascular territories, there was increased signal of the ipsilateral middle cerebral artery on MRA, and leptomeningeal enhancement appeared on postcontrast MRI. On follow-up imaging, the abnormalities had resolved, but some cerebral atrophy was present.; The radiologic characteristics of status epilepticus resemble those of ischemic stroke but can be differentiated based on lesion location and findings on MRA and postcontrast MRI. The MRI abnormalities indicated the presence of cytotoxic and vasogenic edema, hyperperfusion of the epileptic region, and alteration of the leptomeningeal blood-brain barrier. These changes reversed, but they resulted in some regional brain atrophy.",E,E
10155672,Measuring quality of life in patients with depression or anxiety.,Anxiety; Depressive Disorder; Humans; Psychiatric Status Rating Scales; Quality of Life,"Whalley, D; McKenna, S P","One-fifth of all disability is caused by psychiatric morbidity, with depression and anxiety the most common conditions. Despite this, and the wide range of pharmaceutical treatments available, few quality-of-life studies have been conducted with depressed or anxious patients. Most studies focus on symptoms and adverse effects, rather than on the impact of these on the patient. Where health status is assessed, inappropriate generic measures have been used. Recently, a depression-specific measure of quality of life, the Quality of Life in Depression Scale, has been developed and is starting to be used in clinical trials. No equivalent measure for anxiety is available. Given the range and rapid increase in the number of treatments available for depression and anxiety, and issues of compliance and individual response to treatment, much more attention must be given to quality of life in these conditions.",E,E
10160097,Outcomes assessment of drug treatment in multiple sclerosis clinical trials.,"Clinical Trials as Topic; Disability Evaluation; Glucocorticoids; Humans; Immunoglobulins; Multiple Sclerosis; Muscle Relaxants, Central; Outcome Assessment (Health Care)","Malone, M; Lomaestro, B","The purpose of this review is to evaluate the clinical outcomes of drug therapy in the treatment of multiple sclerosis (MS) in those studies which purported to include an assessment of quality of life. Pharmacological management of MS is primarily directed towards control of symptoms and prevention of disease progression or relapse. Although there are many drug and nondrug approaches used in the treatment of MS, this review focuses largely on approaches that incorporate some method of clinical outcome assessment. To aid in the interpretation of the data presented, a short descriptive summary of these assessment methods has been included. Although most studies incorporate at least one clinical outcome measure into the evaluation of efficacy, only one study has examined the economic impact of intervention in MS. The authors of that study demonstrated good correlation between the level of disability assessed using conventional quality-of-life measures and associated healthcare costs. Surprisingly, although many treatment approaches used in MS have significant associated toxicity and only modest benefits in terms of disease control, there is a remarkable paucity of data on the impact of these treatments on patients' quality of life. Studies that incorporate pharmacoeconomic and health-related quality-of-life consequences related to the treatment of MS are required.",E,E
10168039,"A multinational investigation of the impact of subcutaneous sumatriptan. I: Design, methods and clinical findings.","Adolescent; Adult; Aged; Female; Humans; Injections, Subcutaneous; Male; Middle Aged; Migraine Disorders; Prospective Studies; Serotonin Receptor Agonists; Sumatriptan","Heywood, J; Bouchard, J; Cortelli, P; Dahl枚f, C; Jansen, J P; Pham, S; Hirsch, J; Edwards, C E; Adams, J; Berto, P; Brueggenjuergen, B; Nyth, A L; Lindsay, P; Price, K L","This report describes the design, methods and clinical results of a prospective sequential multinational (5 countries) study conducted to evaluate the effects of subcutaneous sumatriptan on health-related quality of life, workplace productivity, clinical parameters and patient satisfaction. Adult patients with moderate to severe migraine initially received customary therapy for migraine episodes for 12 weeks, followed by 24 weeks' treatment with self-administered subcutaneous sumatriptan 6 mg. Demographic, baseline, health-related quality of life and patient satisfaction rating data were collected during visits to the clinic. Data relating to migraine symptoms, migraine therapy, work productivity and non-work activity time were collected on diary cards filled out by the patients. 749 patients were recruited to the study and 637 received at least 1 dose of sumatriptan. Overall, 75.5% of migraines were successfully treated within 2 hours with sumatriptan compared with 31.9% with customary therapy; 36% of patients reported complete relief at 2 hours with sumatriptan treatment compared with 1% of patients receiving customary therapy. 69% of patients successfully treated 70% of their migraines with sumatriptan within 2 hours, compared with 12% of patients with customary therapy. No serious adverse events were reported; 50% of patients reported an adverse event during the 12-week customary therapy phase and 89% of patients during the 24-week sumatriptan phase. These clinical results, which are consistent with those reported in randomised blinded studies of subcutaneous sumatriptan, suggest that relief of migraine symptoms occurs more often, and in less time, in patients receiving subcutaneous sumatriptan rather than customary therapy as their primary medication.",E,E
10186943,"Tizanidine treatment of spasticity: a meta-analysis of controlled, double-blind, comparative studies with baclofen and diazepam.","Adolescent; Adult; Aged; Anticonvulsants; Baclofen; Cerebrovascular Disorders; Clonidine; Diazepam; Double-Blind Method; Female; Humans; Male; Middle Aged; Multiple Sclerosis; Muscle Relaxants, Central; Muscle Spasticity; Randomized Controlled Trials as Topic","Groves, L; Shellenberger, M K; Davis, C S","To conduct a meta-analysis of the antispastic efficacy and tolerability of tizanidine, we reviewed records of the European sponsor of tizanidine trials and selected double-blind, randomized studies of moderate duration in which oral tizanidine was compared with baclofen or diazepam. Studies were required to have individual patient data; three key outcome measures (Ashworth Rating Scale for muscle tone, a measure of muscle strength, and Global Tolerability to Treatment Rating); and patients with multiple sclerosis or cerebrovascular lesions. Ten trials involving 270 patients met these criteria. Seven studies used baclofen as the positive control; three used diazepam. As measured by Total and Lower Body Ashworth scores, tizanidine and similar spasticity-reducing effects to both baclofen and diazepam. Muscle strength was affected less by tizanidine than by either comparator, and investigators judged tizanidine to have greater tolerability. Within the limits of these comparisons, tizanidine, baclofen, and diazepam were equally effective in decreasing excessive muscle tone in patients with multiple sclerosis or cerebrovascular lesions. Muscle strength improved in all three treatment groups, but improvement was greatest with tizanidine.",I,E
10188425,Spasticity in children with cerebral palsy: a retrospective review of the effects of intrathecal baclofen.,"Adolescent; Baclofen; Cerebral Palsy; Child; Child, Preschool; Female; Humans; Injections, Spinal; Male; Muscle Relaxants, Central; Muscle Spasticity; Retrospective Studies","Wiens, H D","The administration of baclofen by intrathecal pump is a new technique used to reduce spasticity for individuals with upper motor neuron system injuries. Children with cerebral palsy often have difficulty in mobility because of this form of spasticity. The purpose of this study was to assess the functional outcomes of intrathecal baclofen pump therapy with spasticity in children with cerebral palsy. A retrospective review of medical records for pediatric cerebral palsy patients receiving intrathecal baclofen for intractable spasticity was performed. Of 23 sequential medical records meeting requirements for inclusion in the study, 17 subjects had sufficient recorded data to be included in the study. Data from the medical records included Ashworth scores, therapy complications, and changes in mobility and independence. Although no significant changes in the upper extremities with intrathecal baclofen occurred at one and three months, the trial bolus showed statistically significant changes in mean Ashworth scores. The pre- and posttrial bolus Ashworth scores for the lower extremities showed statistically significant decreases in the posttrial scores and at one and three months when compared with the pretrial scores (p < .001). Complications were resolved with conservative management without long-term sequelae. No infections, respiratory depressions, or deaths occurred as a result of intrathecal baclofen therapy in this study. Although intrathecal baclofen had a significant effect in reducing lower extremity spasticity in children with cerebral palsy, further prospective studies are needed to determine the effects of intrathecal baclofen on such indicators as activities of daily living.",E,E
10189176,3-substituted GABA analogs with central nervous system activity: a review.,Acetates; Amines; Analgesics; Animals; Anticonvulsants; Cyclohexanecarboxylic Acids; Humans; Hyperalgesia; Structure-Activity Relationship; gamma-Aminobutyric Acid,"Bryans, J S; Wustrow, D J","Gabapentin and Pregabalin are both 3-alkylated gamma-amino butyric acid (GABA) analogs. Gabapentin was designed as a lipophilic GABA analog and was first synthesized as a potential anticonvulsant and was launched in 1994 as add-on therapy for the treatment of epilepsy. In this review the discovery and development of gabapentin as an anticonvulsant are discussed. During human trials and while in clinical use, it became apparent that gabapentin induced some other potentially useful therapeutic effects in chronic pain states and behavioral disorders. A review of animal and clinical data relating to these other potential therapeutic utilities is presented. Pregabalin was identified after an investigation into other 3-substituted GABA analogs. It has since been shown to have a similar pharmacological profile to gabapentin with greater potency in preclinical models of pain and epilepsy. Studies of the mechanism(s) of action of these compounds are discussed. Work towards identifying new analogs of both gabapentin and pregabalin is also reviewed.",E,E
10191378,Management of spasticity in children: part 2: oral medications and intrathecal baclofen.,"Administration, Oral; Baclofen; Child; Drug Administration Schedule; Humans; Infusion Pumps, Implantable; Injections, Spinal; Muscle Relaxants, Central; Muscle Spasticity","Gormley, M E",NA,E,E
10193597,Classification of tremor and update on treatment.,"Diagnosis, Differential; Humans; Tremor","Charles, P D; Esper, G J; Davis, T L; Maciunas, R J; Robertson, D","Tremor is a symptom of many disorders, including Parkinson's disease, essential tremor, orthostatic tremor, cerebellar disease, peripheral neuropathy and alcohol withdrawal. Tremors may be classified as postural, rest or action tremors. Symptomatic treatment is tailored to the tremor type. Combination therapy with carbidopa and levodopa remains the first-line approach for parkinsonian tremor. Essential tremor may be amenable to propranolol or primidone. Propranolol may be useful in treating alcohol withdrawal tremor, and isoniazid may control the cerebellar tremor associated with multiple sclerosis. Clonazepam may relieve orthostatic tremor. Other agents are also available for the treatment of tremor. When medical therapy fails to control the tremor, surgical options such as thalamotomy, pallidotomy and thalamic stimulation should be considered in severe cases. Thalamic stimulation, the most recent of these surgical approaches, offers the advantage over ablative procedures of alleviating tremor without the creation of a permanent lesion.",E,E
10194111,Felbamate in refractory partial epilepsy.,"Adolescent; Adult; Aged; Anticonvulsants; Child; Drug Resistance; Drug Therapy, Combination; Epilepsies, Partial; Female; Humans; Male; Middle Aged; Phenylcarbamates; Propylene Glycols; Treatment Outcome","Canger, R; Vignoli, A; Bonardi, R; Guidolin, L","This open-label study was performed to evaluate efficacy and safety of Felbamate (FBM) add-on therapy in drug-refractory partial epilepsy. We evaluated 36 patients (12 males) aged 11-68 years (mean 29.8) in which FBM was titrated gradually from 300 mg/day to a mean total maintenance daily dose of 1936 mg. Patients were monitored according to clinical practice and performed regularly laboratory tests. Mean follow-up of FBM therapy was 10 months (range 2-27). In this study, 5% of patients resulted to be seizure-free, 11% showed a seizure reduction more than 75%, 23% decreased their seizure frequency between 50% and 75% (P = 0.0001). The adverse events which were reported more frequently were: nausea, vomiting, anorexia and weight loss. Even if the patients sample is small FBM proves its efficacy in partial epilepsy, showing a relatively well tolerated profile.",E,E
10196419,Malpractice or maloccurrence: A detailed analysis of two cases.,"Adult; Diagnostic Errors; Fatal Outcome; Female; Headache; Humans; Insurance, Liability; Intracranial Arteriosclerosis; Malpractice; Medical Records; Multiple Sclerosis; Neurologic Examination; Patient Care Team; Pregnancy; Puerperal Disorders; Urinary Bladder, Neurogenic; Vasculitis","Budabin, M","Sometimes neurologists face malpractice suits that occur from cases when a patient's diagnosis is not foreseeable. This requires that neurologists make clear and accurate notes on patient charts to show current reasoning in expectation that eventually, the neurologist may have to defend his or her misdiagnosis in court. Two current trial cases are presented in this article. You decide, which case should be considered malpractice or maloccurrence?",E,E
10204647,"Neonatal tetanus: a continuing challenge in the southeast of Turkey: risk factors, clinical features and prognostic factors.","Adult; Birth Weight; Developing Countries; Facial Muscles; Female; Fever; Humans; Infant, Newborn; Irritable Mood; Male; Midwifery; Muscle Spasticity; Muscular Diseases; Penicillin G; Penicillins; Pregnancy; Prenatal Care; Rural Health; Spasm; Sucking Behavior; Tetanus; Tetanus Antitoxin; Tetanus Toxoid; Trismus; Turkey; Umbilical Cord; Umbilicus; Vaccination","G眉rkan, F; Bo艧nak, M; Dikici, B; Bo艧nak, V; Ta艧, M A; Haspolat, K; Kara, I H; Ozkan, I","Neonatal tetanus (NT) still causes significant mortality in developing countries, although in 1989 WHO adopted the goal of eliminating the disease by 1995-2000. To characterize the regional characteristics, clinical charts of 55 neonates (42 males and 13 females) admitted to the Pediatric Infectious Diseases Ward of Dicle University Hospital, Diyarbakir, Turkey with the diagnosis of NT from 1991 to 1997 were reviewed. Mean age at admittance was 8.9+/-4.3 days with a range of 3-25 days. Mean period for the appearance of first symptoms was 5.8 days ranging between 1 and 21 days. Mean birth weight of the patients was 3369+/-560g. All patients were from rural areas and were delivered at home by untrained traditional birth attendants with no prior antenatal healthcare services. Razor blade (55%), scissors (27%), and knife (18%) were the instruments used to cut the cord in non-hygienic conditions. No mothers had prior vaccination with tetanus toxoid during their pregnancy. Spasticity (76%), lack of sucking (71%), trismus (60%), fever (49%), omphalitis (44%), irritability (24%), risus sardonicus (22%), and opithotonus (15%) were the most common presenting signs and symptoms. Age at admission < 7.5 days and symptoms of onset <4.9 days, risus sardonicus and opisthotonus were associated with fatal outcome. All patients were treated with human tetanus immunglobulin or equine tetanus antitoxin where available, antibiotic therapy by penicillin G (100.000 U/kg/day) and intravenous high dose diazepam (40 mg/kg/day). Overall mortality rate was 40% (22 cases), without any equipment for mechanical ventilation. Health education of mothers and birth attendants, promotion of hospital delivery and prenatal tetanus immunization of all pregnant women particularly in rural areas are recommended, if NT is to be prevented.",E,E
10204754,Nefopam strongly depresses the nociceptive flexion (R(III)) reflex in humans.,"Adult; Analgesics, Non-Narcotic; Cross-Over Studies; Double-Blind Method; Electric Stimulation; Electromyography; Electrophysiology; Humans; Male; Middle Aged; Muscle, Skeletal; Nefopam; Nociceptors; Pain; Pain Threshold; Recruitment, Neurophysiological; Reflex","Guirimand, F; Dupont, X; Bouhassira, D; Brasseur, L; Chauvin, M","Nefopam hydrochloride has been commercialized as an analgesic drug in most Western European countries for 20 years. It has been shown to possess analgesic activity with a profile distinct from that of opioids or anti-inflammatory drugs. In order to define the mechanisms of action of this pharmacological agent, we studied, in a double-blind and cross-over fashion, its effects on the nociceptive flexion (R(III)) reflex and the corresponding pain sensation in ten healthy volunteers. The R(III), reflex elicited by electrical stimulation of the sural nerve was recorded from the biceps femoris. Two experiments were performed on each volunteer at an interval of 7 days. On each experimental day, four recruitment (intensity-response) curves of the R(III) reflex were constructed: before (control period) and then 30, 60 and 90 min after the intravenous injection of nefopam (20 mg) or a placebo. Nefopam induced a powerful depression of the nociceptive R(III) reflex. It increased the threshold of the reflex and decreased the slope of the recruitment curve. At the same time, it decreased the painful sensations (as measured with a visual analogue scale(VAS)) elicited by the maximum stimulus intensity. These data suggest that nefopam probably produces its analgesic action through central (spinal and/or supraspinal) mechanisms. However, complementary peripheral mechanisms cannot be excluded on the basis of the present study. In view of these results, it seems that new clinical studies will have to be undertaken to revisit this potent analgesic agent and try to limit its adverse effects (i.e. nausea, vomiting, sweating). Its fast onset of action could clearly be an advantage, notably in the treatment of post-operative pain.",E,E
10212638,Intermittent anxiety attacks in a young man.,Adrenal Gland Neoplasms; Adult; Anxiety Disorders; Humans; Male; Pheochromocytoma; Recurrence,"Archer, T P; Mazzaferri, E L",NA,E,E
10213849,Patient-controlled analgesia: An efficient therapeutic tool in the postoperative setting.,"Analgesia, Patient-Controlled; Cost-Benefit Analysis; Humans; Pain, Postoperative","Lehmann, K A","Patient-controlled analgesia (PCA) is one of the newer techniques for pain management. It was developed in reaction to the large number of unsatisfied postoperative patients suffering from moderate to severe pain despite the availability of potent analgesic drugs. With PCA, patients are allowed to self-administer small analgesic doses into a running intravenous infusion, intramuscularly, subcutaneously or even into the spinal space. Clinical experience soon demonstrated that individual variability in pain intensity and analgesic needs was extremely large. Psychological factors seem to be as important as the surgical trauma. Opioid consumption is usually higher than with conventional regimens, but without serious side effects. Although patients generally prefer self-control, pain relief is not necessarily better than with well-conducted conventional techniques. In addition to routine clinical pain management, PCA has proven its importance in research, e.g. for pain measurement, to determine predictors of postoperative pain, to evaluate drug interactions and the concept of pre-emptive analgesia, or for pharmacokinetic designs. PCA has been extremely important in order to change the mind of physicians and nursing staff with respect to individual pain management strategies.",E,E
10214770,Intrathecal baclofen increases corticospinal output to hand muscles in multiple sclerosis.,"Adult; Baclofen; Evoked Potentials, Motor; Female; Hand; Humans; Injections, Spinal; Male; Middle Aged; Multiple Sclerosis; Muscles; Neural Conduction; Pyramidal Tracts; Time Factors","Auer, C; Siebner, H R; Dressnandt, J; Conrad, B",NA,E,E
10221362,The safety and tolerability of zolpidem--an update.,Adult; Animals; Humans; Hypnotics and Sedatives; Pyridines; Sleep Initiation and Maintenance Disorders,"Darcourt, G; Pringuey, D; Salli猫re, D; Lavoisy, J","Zolpidem belongs to a new class of hypnotic agents, chemically distinct from the pre-existing ones, and has a unique neuropharmacological profile. It induces sedative/hypnotic effects in rodents at doses much lower than those for anticonvulsant and myorelaxant activities. Clinically, zolpidem is indicated for the short term treatment of insomnia. It has a short half-life (2.4h), with no active metabolite, and does not accumulate during repeated administration. The pharmacokinetic profile associated with the absence of active metabolites is consistent with the short duration of action and absence of residual effects that have been observed. Polysomnographic experience indicates that zolpidem induces a sleep pattern which is similar to that of physiological sleep, and which produces either no or only minimal effects on sleep architecture after abrupt discontinuation. Aspects of the general safety of zolpidem have been studied in data obtained from healthy volunteers and patients, both adult and elderly, during its clinical development and in post-marketing experience. Zolpidem appears to be well-tolerated in adults and in the elderly, when administered in accordance with prescribing instructions. The available data indicate that, in these circumstances, the risk of abuse or dependence is minimal.",E,E
