pubmedID,title,keywords,authors,abstracts,label1,label2
10155617,Measuring the costs of schizophrenia. Implications for the post-institutional era in the US.,Adult; Cost of Illness; Deinstitutionalization; Health Policy; Humans; Schizophrenia; United States,"Terkelsen, K G; Menikoff, A","Schizophrenia is a stress-related biomedical condition of the brain, characterised by unusual internal experiences, severe and often persistent functional disability and socially inappropriate behaviour. It is estimated that schizophrenia affects approximately 1% of all adults worldwide. Young adults are especially vulnerable. It is an illness with profound economic impact on patients, their families and society at large. Before the 1950s, most patients with schizophrenia were admitted to hospital for long inpatient stays. Keeping the patient in an institutional setting was all that psychiatry could offer, because there was little active treatment available. After World War II, and especially following the introduction of chlorpromazine in 1954, treatment was offered increasingly in outpatient settings. At present, more than 90% of individuals with schizophrenia will receive most healthcare services in outpatient facilities, supplemented by brief hospital treatment. The trend toward community-based care continues into the 1990s, supported in part by recent pharmacotherapeutic developments that are making a new generation of drug treatment options available. Clozapine, the most widely used of these new drugs, has been the subject of several studies that compared its costs with those of conventional drug treatments. These early studies suggest that further reductions in the cost of hospital treatment are possible in the near future. At the same time, despite the increasing availability of effective treatment in outpatient settings, the shift of resources from institutional to community care will not occur as quickly as some might wish. Delays in the transformation of care systems are caused by political interest groups and the sheer inertia of the infrastructure left over from the era of institutional care. These factors must be taken into account in estimating the cost of schizophrenia care during the next decade. The aim of this review is to provide a clinical picture of schizophrenia, emphasising features that contribute most to the cost of illness. We define and quantify the direct and indirect costs of the illness, discuss the cost implications of new pharmacotherapeutic and psychosocial treatments, and critique strategies for measuring the economic efficacy of these new treatments. The difficulties in measuring the costs of schizophrenia that are related to the transition from institutional to community-based systems of care in the US are also reviewed.",5,E
10172917,Measuring quality of life in patients with schizophrenia.,Delivery of Health Care; Humans; Quality of Life; Schizophrenic Psychology,"Awad, A G; Voruganti, L N; Heslegrave, R J","Schizophrenia is a chronic disabling illness that affects about 1% of the population. It is a heterogenous disorder with variable aetiological, prognostic and treatment response patterns. Its course is generally long term, with acute psychotic exacerbations that may require hospitalisation. The cornerstone of clinical management is the use of antipsychotic (neuroleptic) medications. Although these are effective, they can cause adverse effects that may impact negatively on the functional status of the individual. Early studies of quality of life in schizophrenia were mainly concerned with the development of techniques to identify patients' needs in the community. Difficulties encountered in these studies included: lack of agreement on definition of quality of life; lack of appropriate integrative conceptual models; concerns about reliability of patients' self-reports about their quality of life; and the lack of standardised quality-of-life measures appropriate for schizophrenia. A number of disease-specific or generic scales have subsequently been used for measurement of quality of life in schizophrenia. The list of disease-specific scales is extensive; unfortunately, many of them were used only in a single study or their psychometric properties were not specified. Generic scales can be applied across various types and severity of illness, as well as in different health interventions across demographic and cultural groups. Medication costs in schizophrenia represent only a small fraction of the total cost of the illness. However, pharmacoeconomic studies have attracted much interest as a result of the high cost of newly introduced medications and of concern about the limitations of antipsychotic medications, particularly their adverse effects, as exemplified by the reintroduction of clozapine for the treatment of refractory schizophrenia. Few studies have combined quality-of-life measures with cost analysis in schizophrenia; a number of these have methodological shortcomings. Many studies are retrospective in nature, and in most the number and length of hospitalisations has been used as the parameter for cost analysis, which can introduce bias depending on the varying approaches to hospitalisation. We conclude that the following factors are important in choosing or developing a quality-of-life measure for schizophrenia: quality of life is a multidimensional concept that has to be reflected in its measurement; the scale has to be appropriate for the purpose as well as the population studied; measurement has to include patients' self-reports about their quality of life; measures should include only items that are relevant and expected to change; single-item global measures are useful only when combined with multidimensional measures; in developing new scales, psychometric properties have to be established as well as being field-tested.",I,5
10178498,Economic outcomes associated with the use of risperidone in a naturalistic group practice setting.,Antipsychotic Agents; Cohort Studies; Group Practice; Humans; Mental Disorders; Outcome Assessment (Health Care); Pilot Projects; Risperidone; United States; Utilization Review,"Nightengale, B S; Garrett, L; Waugh, S; Lawrence, B J; Andrus, J","The purpose of this cohort pilot study was to compare the resource utilization and economic outcomes associated with the use of risperidone versus haloperidol in a naturalistic setting. Patient charts from a large psychiatric group practice were reviewed, and hospital billing data were obtained. Patients meeting the inclusion criteria were placed into one of two cohorts depending on their medication history. Thirty patients treated with risperidone met the selection criteria, and a random quota sampling technique was used to allow for a matched control cohort of 30 patients treated with haloperidol. In the haloperidol and risperidone cohorts, 24 and 28 patients, respectively, were evaluated statistically. Mean utilization rates and costs per patient per month for each service were estimated by using regression analysis. Patients in the risperidone cohort had significantly fewer hospitalizations than did those in the haloperidol cohort (P = 0.004). Likewise, risperidone patients had significantly lower hospitalization costs than haloperidol patients (P = 0.005). Conversely, patients treated with risperidone visited the physician more frequently than did those treated with haloperidol (P = 0.0005). Estimated mean total monthly costs were $123.34 lower (95% confidence interval = $464, $217) per patient in the risperidone cohort than in the haloperidol cohort ($1,636.11 vs $1759.45; P = 0.4693). Significant reductions in hospital costs in the risperidone cohort offset higher medication and physician costs. Overall, total monthly costs were similar for the two cohorts.",2,E
10192829,Ziprasidone 80 mg/day and 160 mg/day in the acute exacerbation of schizophrenia and schizoaffective disorder: a 6-week placebo-controlled trial. Ziprasidone Study Group.,Acute Disease; Adolescent; Adult; Aged; Antipsychotic Agents; Double-Blind Method; Female; Humans; Male; Middle Aged; Piperazines; Psychotic Disorders; Schizophrenia; Schizophrenic Psychology; Thiazoles,"Daniel, D G; Zimbroff, D L; Potkin, S G; Reeves, K R; Harrigan, E P; Lakshminarayanan, M","In this double-blind study, patients with an acute exacerbation of schizophrenia or schizoaffective disorder were randomized to receive either ziprasidone 80 mg/day (n = 106) or 160 mg/day (n = 104) or placebo (n = 92), for 6 weeks. Both doses of ziprasidone were statistically significantly more effective than placebo in improving the PANSS total, BPRS total, BPRS core items, CGI-S, and PANSS negative subscale scores (p < .05). Ziprasidone 160 mg/day significantly improved depressive symptoms in patients with clinically significant depression at baseline (MADRS > or = 14, over-all mean 23.5) (p < .05) as compared with placebo. The percentage of patients experiencing adverse events was similar in each treatment group, and resultant discontinuation was rare. The most frequent adverse events associated with ziprasidone were generally mild dyspepsia, nausea, dizziness, and transient somnolence. Ziprasidone was shown to have a very low liability for inducing movement disorders and weight gain. The results indicate that ziprasidone is effective and well tolerated in the treatment of the positive, negative, and depressive symptoms of an acute exacerbation of schizophrenia or schizoaffective disorder.",I,I
10200742,Improvement of schizophrenic patients with primary negative symptoms treated with amisulpride. Amisulpride Study Group.,"Adolescent; Adult; Antipsychotic Agents; Dose-Response Relationship, Drug; Double-Blind Method; Drug Administration Schedule; Female; Humans; Male; Middle Aged; Placebos; Psychiatric Status Rating Scales; Schizophrenia; Schizophrenic Psychology; Single-Blind Method; Sulpiride; Treatment Outcome","Danion, J M; Rein, W; Fleurot, O","The goal of this placebo-controlled study was to evaluate the efficacy and safety of low doses of amisulpride, an atypical antipsychotic of the benzamide class with high affinity for D2 and D3 dopamine receptors, in the treatment of schizophrenic patients with predominantly primary negative symptoms.; After completion of a 4-week washout period, schizophrenic patients with primary negative symptoms participated in a 12-week, multicenter double-blind trial of placebo (N = 83), amisulpride, 50 mg/day (N = 84), or amisulpride, 100 mg/day (N = 75). They were evaluated with the Scale for the Assessment of Negative Symptoms, the Scale for the Assessment of Positive Symptoms, the Brief Psychiatric Rating Scale, and the Montgomery-Asberg Depression Rating Scale.; Both amisulpride treatment groups showed significantly greater improvement in negative symptoms than the placebo group. Positive symptom scores were low at baseline and changed minimally during the study, suggesting that the improvement in negative symptoms was independent of improvement in positive symptoms. The safety of amisulpride was comparable to that of placebo, and extrapyramidal symptoms were infrequent. Comparable efficacy and safety results were observed with either dose of amisulpride.; These findings confirm and extend those of earlier placebo-controlled studies of low-dose amisulpride in the treatment of patients with predominantly negative symptoms of schizophrenia.",3,E
10202629,"Sudden infant death syndrome, child sexual abuse, and child development.","Autistic Disorder; Child; Child Abuse, Sexual; Child, Preschool; Condylomata Acuminata; Fluoxetine; Humans; Infant; Infant, Newborn; Naltrexone; Narcotic Antagonists; Papillomaviridae; Papillomavirus Infections; Risperidone; Serotonin Antagonists; Serotonin Uptake Inhibitors; Sudden Infant Death","Blatt, S D; Meguid, V; Church, C C; Botash, A S; Jean-Louis, F; Siripornsawan, M P; Weinberger, H L","Since the introduction of the Back to Sleep Campaigns, there has been a dramatic reduction in sudden infant death syndrome in this country. Steven Blatt and Victoria Meguid review the literature surrounding sleep position. Investigators have continued efforts to find other modifiable risk factors of sudden infant death syndrome. A prospective study of more than 33,000 neonates found a link between a prolonged QT electrocardiogram interval and sudden infant death syndrome. Also discussed are investigations seeking to explain the relationship between smoking and sudden infant death syndrome. Ann Botash, Florence Jean-Louis and Mongkae Ploy Siripornsawan review the latest thinking on genital warts and their relation to specific viral etiologies and child sexual abuse. Other symptoms and signs of sexual abuse are the focus of a number of articles that can help the practitioner care for these unfortunate children. Catherine Church reviews medication options for children diagnosed with pervasive developmental disorders or autism spectrum disorders. Finally, in this article, risperidone, fluoxetine and naltrexone are reviewed.",5,E
10211146,Olanzapine versus haloperidol in the treatment of schizoaffective disorder. Acute and long-term therapy.,Acute Disease; Adult; Antipsychotic Agents; Benzodiazepines; Double-Blind Method; Female; Haloperidol; Humans; Male; Pirenzepine; Prospective Studies; Psychotic Disorders; Treatment Outcome,"Tran, P V; Tollefson, G D; Sanger, T M; Lu, Y; Berg, P H; Beasley, C M","The effectiveness of antipsychotic monotherapy in schizoaffective disorder is limited, and further constrained by safety concerns.; We aimed to compare the efficacy, tolerability and safety profile of the new pharmaceutical, olanzapine, with haloperidol.; Data were assessed from 300 DSM-III-R schizoaffective subjects from a larger double-blind prospective international study. Subjects were randomly allocated to six weeks of olanzapine (5-20 mg) or haloperidol (5-20 mg) treatment; responders were followed for up to one year of double-blind, long-term maintenance therapy.; Olanzapine-treated patients achieved a statistically significant greater improvement than haloperidol treated patients on overall measures of efficacy, including clinical response. Significantly fewer olanzapine patients left the study early, and fewer adverse events were observed among those receiving olanzapine. During maintenance, olanzapine-treated patients continued to experience additional improvement, with fewer EPS but more weight gain than those on haloperidol.; Olanzapine demonstrated substantial advantages over the conventional antipsychotic haloperidol in the management of schizoaffective disorder.",I,I
10211147,Randomised double-blind comparison of the incidence of tardive dyskinesia in patients with schizophrenia during long-term treatment with olanzapine or haloperidol.,"Antipsychotic Agents; Benzodiazepines; Double-Blind Method; Dyskinesia, Drug-Induced; Haloperidol; Humans; Pirenzepine; Risk Factors; Schizophrenia; Survival Analysis","Beasley, C M; Dellva, M A; Tamura, R N; Morgenstern, H; Glazer, W M; Ferguson, K; Tollefson, G D","Tardive dyskinesia is important in the side-effect profile of antipsychotic medication.; The development of tardive dyskinesia was evaluated in patients treated with double-blind, randomly assigned olanzapine or haloperidol for up to 2.6 years.; Tardive dyskinesia was assessed by the Abnormal Involuntary Movement Scale (AIMS) and Research Diagnostic Criteria for Tardive Dyskinesia (RD-TD), it was defined as meeting RD-TD criteria at two consecutive assessments. The risk of tardive dyskinesia, the relative risk, incidence rate, and incidence rate ratio were estimated.; The relative risk of tardive dyskinesia for the overall follow up period for haloperidol (n = 522) v. olanzapine (n = 1192) was 2.66 (95% CI = 1.50-4.70). Based on data following the initial six weeks of observation (during which patients underwent medication change and AIMS assessments as frequently as every three days), the one-year risk was 0.52% with olanzapine (n = 513) and 7.45% with haloperidol (n = 114). The relative risk throughout this follow-up period was 11.37 (95% CI = 2.21-58.60).; Our results indicated a significantly lower risk of tardive dyskinesia with olanzapine than with haloperidol.",I,6
10211930,Prolactin levels in premenopausal women treated with risperidone compared with those of women treated with typical neuroleptics.,Adult; Antipsychotic Agents; Female; Humans; Middle Aged; Premenopause; Prolactin; Psychiatric Status Rating Scales; Risperidone; Schizophrenia; Schizophrenic Psychology,"Caracci, G; Ananthamoorthy, R",NA,2,E
10220013,Schizophrenia and the serotonin-2A receptor promoter polymorphism.,"Adult; Age of Onset; Alleles; Asian Continental Ancestry Group; Chi-Square Distribution; Female; Gene Frequency; Genetic Linkage; Genotype; Humans; Male; Middle Aged; Polymerase Chain Reaction; Polymorphism, Genetic; Receptors, Serotonin; Schizophrenia","Ohara, K; Nagai, M; Tani, K; Tsukamoto, T; Ohara, K","Serotonin-2A (5-HT2A) receptors have received much investigative attention in schizophrenia because (1) several studies have shown a decrease in the number of 5-HT2A receptors in the prefrontal cortex of postmortem brains of schizophrenic patients; (2) atypical antipsychotic drugs are antagonists for 5-HT2A receptors; and (3) a positive association between a T to C polymorphism at position 102 of the 5-HT2A receptor gene and schizophrenia has been reported. A G to A polymorphism at position -1438 of the 5-HT2A receptor gene was studied in 119 schizophrenic patients and 106 healthy control subjects, all of whom were Japanese. The genotype and allele frequencies did not differ between the patients and control subjects. Furthermore, the genotype frequency did not differ according to diagnostic subtype, family history, age at onset of illness, or daily dosage of antipsychotic medication. Our results suggest that the polymorphism does not contribute to the etiology or clinical characteristics of schizophrenia. However, the gene is greater than 20 kbp in length, and thus it is possible that other areas that affect expression of the gene may vary. We found that the -1438G/A variant was in linkage disequilibrium with the T102C polymorphism.",5,E
10220130,Clinical trials of new antipsychotics: a critical appraisal.,Antipsychotic Agents; Clinical Trials as Topic; Humans; Psychotic Disorders; Randomized Controlled Trials as Topic,"Barbui, C; Garattini, S",In recent years the efficacy of new antipsychotics has been investigated through a number of randomized controlled trials. This paper considers some methodological flaws that affect these studies and proposes possible solutions. The final goal is the implementation of a new generation of trials with the aim of demonstrating superiority of effect of the new antipsychotic over the reference one.,5,E
