pubmedID,title,keywords,authors,abstracts,label1,label2
10179706,MSQ: Migraine-Specific Quality-of-Life Questionnaire. Further investigation of the factor structure.,"Adult; Factor Analysis, Statistical; Humans; Migraine Disorders; Quality of Life; Surveys and Questionnaires","Jhingran, P; Davis, S M; LaVange, L M; Miller, D W; Helms, R W","MSQ, the 16-item Migraine-Specific Quality-of-Life Questionnaire (Version 1.0), was developed by Glaxo Wellcome Inc. to assess the effect of migraine and its treatment on patients' health-related quality of life (HR-QOL). The MSQ was hypothesised to measure 3 meaningful dimensions: (i) Role Function-Restrictive; (ii) Role Function-Preventive; and (iii) Emotional Function. The objective of this research was to further investigate the number of dimensions as well as the items contained in each dimension through principal components factor analysis of clinical trial data. Secondary objectives were to determine whether the factor structure changed in post-treatment visits compared with screening visits, to make recommendations for coding the MSQ when the patient did not have a migraine in the previous 4 weeks, and to modify the MSQ if so indicated by this research. Results supported the existence of 3 distinct factors which agreed strongly with the hypothesised dimensions. The analysis of post-treatment data suggested that the underlying factor structure of the MSQ varies as a result of treatment. Based on evaluations of the 'did not have a migraine' response, it was concluded that it be dropped from the MSQ. All these changes have been incorporated into MSQ (Version 2.0) which is being evaluated in studies to determine if its psychometric properties are different than the properties of the previous version.",E,E
10190654,The haemodynamic effect of the 5HT1 agonist BMS-180048: a class effect of triptans?,"Adult; Aged; Blood Pressure; Cardiac Output; Coronary Circulation; Dose-Response Relationship, Drug; Female; Hemodynamics; Humans; Indoles; Male; Middle Aged; Pulmonary Circulation; Reproducibility of Results; Serotonin Receptor Agonists; Sulfonamides; Tryptamines; Vasoconstriction","Swan, L; Hood, S; Birnie, D H; Muir, D F; McCann, G P; Hillis, W S","To investigate the effects of an intravenous infusion of BMS-180048, a novel 5HT1-like agonist, on the systemic, pulmonary and coronary circulations in patients undergoing diagnostic cardiac catheterisation.; Ten patients (mean age 55 years (range 41-65)) were studied during diagnostic cardiac catheterisation. The haemodynamic response to an intravenous (i.v.) infusion for 30 min of BMS-180048 (0.56 mg kg(-1) h(-1) for 10 min and 0.39 mg kg(-1) h(-1) for 20 min) was assessed via a 7F Swan Ganz catheter and thermodilution cardiac output system. Quantitative coronary angiography was performed at 10 min intervals.; BMS-180048 caused a significant increase in systemic arterial systolic blood pressure (rise of 32.5 mmHg, 95% CI 24,44.5) P=0.009), pulmonary artery systolic (12.2 mmHg, 95% CI 6.8,18.5; P=0.009) and diastolic pressures (8.5 mmHg, 95% CI 5.0,13.8; P=0.009), right atrial pressure (4 mmHg, 95% CI 1.5,5.2; P=0.013) and pulmonary capillary wedge pressure (9.5 mmHg 95% CI 5.2,14.0; P=0.09). There was no significant change in cardiac output (0.1 l min(-1), 95% CI -0.17,0.57, P>0.05). Mean coronary artery diameter in the proximal coronary segments decreased by 0.73 mm (95% CI -1.22,-0.15; P=0.03) at 35 min. The corresponding reduction in middle segments was 0.26 mm (95% CI -0.395,-0.08; P=0.02). There was a non-significant trend to constriction in the most distal segments of 0.28 mm (95% CI -0.68,0.015); P=0.06). One patient experienced chest pain with ECG changes suggestive of ischaemia.; BMS-180048 displayed a cardiovascular profile similar to that previously reported for sumatriptan. These changes appear to reflect a class effect of these agents.",2,E
10209349,Sumatriptan nasal spray: a dose-ranging study in the acute treatment of migraine.,"Adult; Aerosols; Dose-Response Relationship, Drug; Electrocardiography; Female; Heart; Humans; Hyperacusis; Male; Middle Aged; Migraine Disorders; Nausea; Patient Satisfaction; Photophobia; Recurrence; Salvage Therapy; Sumatriptan; Vasoconstrictor Agents; Vomiting","Peikert, A; Becker, W J; Ashford, E A; Dahlof, C; Hassani, H; Salonen, R J","This multicentre, randomized, double-blind, placebo-controlled, parallel group dose-ranging study compared the efficacy and tolerability of four doses of sumatriptan nasal spray (2.5, 5, 10 and 20 mg) with a placebo, in the acute treatment of a single migraine attack. In total, 544 patients received the study medication as a single spray in one nostril, to treat a single migraine attack in the clinic. Efficacy assessments included the measurement of headache severity, clinical disability, and the presence/absence of associated symptoms. The incidence of headache recurrence was also assessed. The three highest doses of sumatriptan (5 mg 49%, 10 mg 46%, 20 mg 64%) were significantly better than the placebo (25%) at providing headache relief (moderate or severe headache improving to mild or none) 120 min after treatment (P </= 0. 01). Also, the 20 mg dose was significantly superior to both the 10 and 5 mg doses at this time point (P < 0.05). The proportion of patients who were headache-free 120 min after treatment, was also higher following 20 mg (42%) rather than following any other sumatriptan dose (14-24%, P < 0.005 20 vs 10 mg) or placebo (11%). Headache recurrence in patients who had responded to initial treatment was reported by 30-41% of patients who received sumatriptan, compared with 33% of patients in the placebo group. Sumatriptan nasal spray was well tolerated, the incidence of adverse events with each dose of sumatriptan being similar to the placebo (20-27 and 23%, respectively). Apart from bad/bitter taste, the events were comparable with those reported following sumatriptan treatment by other routes of administration.",I,E
10214534,"A double-blind, randomized, crossover assessment of blood pressure following administration of avitriptan, sumatriptan, or placebo to patients with mild to moderate hypertension.",Adult; Aged; Blood Pressure; Double-Blind Method; Female; Humans; Hypertension; Indoles; Male; Middle Aged; Sulfonamides; Sumatriptan; Tryptamines,"Jhee, S S; Salazar, D E; Ford, N F; Fulmor, I E; Sramek, J J; Cutler, N R","We examined the effects of avitriptan, a 5-hydroxytryptamine 1-like (5HT1) receptor agonist for the treatment of migraine, in patients with medicated, controlled, mild to moderate hypertension relative to placebo and sumatriptan. The study was randomized, double-blinded, placebo-controlled, and 4-way crossover in design. Twenty patients (12M, 8F) participated. As required by protocol, all were stable on medications for mild to moderate hypertension, with a supine diastolic blood pressure of < 95 mmHg. Qualified subjects were randomized to receive oral administration of either 75 or 150 mg of avitriptan, 100 mg sumatriptan or placebo during the four treatment visits. Supine blood pressure and pulse rates were recorded up to 24 h after drug administration. Avitriptan 150 mg significantly increased peak diastolic and systolic blood pressure, and mean arterial pressure compared to placebo and sumatriptan 100 mg (p < 0.05). Only those hypertensive patients receiving medication for hypertension should receive anti-migraine medications, such as avitriptan, which are 5HT1-like receptor agonists.",I,3
10214535,Effects of zolmitriptan (Zomig) on central serotonergic neurotransmission as assessed by active oddball auditory event-related potentials in volunteers without migraine.,"Acoustic Stimulation; Adult; Double-Blind Method; Electroencephalography; Evoked Potentials, Auditory; Female; Humans; Male; Migraine Disorders; Oxazoles; Oxazolidinones; Reference Values; Serotonin Receptor Agonists; Tryptamines","Hughes, A M; Dixon, R; Dane, A; Kemp, J; Cummings, L; Yates, R A","In this randomized, double-blind, three-period crossover trial, 24 healthy volunteers without migraine received zolmitriptan 5 mg, dexfenfluramine 15 mg or placebo orally. At 2, 6, and 24 h postdose, auditory stimuli of 1000 Hz (nontarget tone) and 2000 Hz (target tone) were randomly and binaurally presented in an active oddball paradigm (4:1 ratio). Cortical auditory evoked responses were recorded for 500 msec poststimulus. Plasma concentrations of zolmitriptan and a 17-lead quantitative EEG were assessed at the same timepoints. Relative to placebo, zolmitriptan reduced the maximum absolute amplitude, amplitude difference (from nontarget tone noise) and area under the curve of the cortical auditory target tone event-related potential (P300 ERP). The most dramatic effect of zolmitriptan was to diminish the point estimate of noise during the 200-400 msec poststimulus epoch. The effect of zolmitriptan appeared concentration dependent. The latency of the P300 ERP was unaffected by zolmitriptan and there was no clinically significant effect on the EEG. Modification by zolmitriptan of the cortical electrical activity evoked by auditory stimuli confirms a central action of this drug in humans, which appears to affect cortical information processing without global alteration of the quantitative EEG.",E,E
10214771,Naratriptan is effective and well tolerated in the acute treatment of migraine.,Clinical Trials as Topic; Humans; Indoles; Migraine Disorders; Piperidines; Tryptamines; Vasoconstrictor Agents,"Tfelt-Hansen, P; Goadsby, P J",NA,5,E
10219932,Changes in resource use and outcomes for patients with migraine treated with sumatriptan: a managed care perspective.,Activities of Daily Living; Adolescent; Adult; Efficiency; Female; Health Resources; Humans; Male; Managed Care Programs; Middle Aged; Migraine Disorders; Patient Satisfaction; Prospective Studies; Quality of Life; Serotonin Receptor Agonists; Sumatriptan; Treatment Outcome; United States,"Lofland, J H; Johnson, N E; Batenhorst, A S; Nash, D B","Migraine headaches result in significant patient suffering and high costs to managed care organizations and employers. Studies that evaluate patient outcomes and the financial consequences of migraine treatment are important from a clinical and an economic perspective.; This prospective, observational study assessed the outcomes of migraineurs in a mixed model staff/ independent practice association managed care organization for patients previously diagnosed as having migraine who received their first prescription for sumatriptan. Data collected included medical as well as pharmacy claims and patient surveys to measure changes in satisfaction, health-related quality of life, workplace productivity, and nonworkplace activity after sumatriptan therapy was initiated.; A total of 178 patients completed the study. Results showed significant decreases in the mean number of migraine-related physician office visits, emergency department visits, and medical procedures in the 6 months after sumatriptan therapy compared with the 6 months before sumatriptan was used (P<.05). Four of the health-related quality-of-life dimensions and the physical component summary score measured by the SF-36 (which is a valid, reliable general health status instrument) showed significant improvements at 6 months compared with patients' scores before use of sumatriptan (P<.05). Health-related quality of life measured by the disease-specific instrument MSQ (Migraine-Specific Quality of Life Questionnaire-Version 1.0, 1992 Glaxo Wellcome Inc, Research Triangle Park, NC) showed significant improvement at 3 and at 6 months compared with baseline scores (P<.05). There were also improvements in patient satisfaction and significant reductions in time lost from workplace productivity and nonworkplace activity.; In the 6 months after sumatriptan therapy was initiated, health care resource use and time lost from workplace productivity and nonworkplace activity were reduced, while health-related quality of life and patient satisfaction scores improved for the managed care migraineurs enrolled in this study.",I,E
10227648,Intranasal sumatriptan for the acute treatment of migraine in children.,"Administration, Intranasal; Child; Double-Blind Method; Female; Humans; Male; Migraine Disorders; Sumatriptan","Ueberall, M A; Wenzel, D","Sumatriptan is a highly effective treatment for migraine in adults but its efficacy in children has not been determined. Fourteen children with migraine (6.4 to 9.8 years of age; seven girls, six with aura) participated in a randomized double-blind placebo-controlled crossover study to evaluate the efficacy of sumatriptan nasal spray. After sumatriptan, 12 of 14 (versus 6 of 14 after placebo) reported a decrease in pain intensity (p = 0.031); complete headache relief was obtained in 9 of 14 after sumatriptan versus 2 of 14 after placebo (p = 0.016). Migraine-associated symptoms were also significantly reduced by sumatriptan.",4,E
10231608,"Migraine headaches: nutritional, botanical and other alternative approaches.",Complementary Therapies; Diet; Humans; Migraine Disorders; Phytotherapy,"Sinclair, S","Migraine headaches are an increasingly common health problem with a wide range of potential etiological factors. Stress, food allergies, neuroendocrine imbalances and nutritional deficiencies all may contribute to migraine attacks. Many nutritional and botanical therapies aim to reduce migraine incidence by decreasing platelet aggregation and preventing the release of vasoactive neurotransmitters, and avoiding triggering foods. This article reviews much of the research on nutritional, botanical, dietary, and other alternative approaches to the treatment and prevention of migraines.",E,E
10233200,Pharmacokinetics and tolerability of oral rizatriptan in healthy male and female volunteers.,"Administration, Oral; Animals; Cross-Over Studies; Female; Male; Mice; Serotonin Receptor Agonists; Sex Factors; Triazoles; Tryptamines","Lee, Y; Conroy, J A; Stepanavage, M E; Mendel, C M; Somers, G; McLoughlin, D A; Olah, T V; De Smet, M; Keymeulen, B; Rogers, J D","The pharmacokinetics and dose proportionality of rizatriptan single oral doses from 2.5 to 15 mg administered as solutions to healthy volunteers were studied.; In a randomized, crossover study with four periods, twenty-four healthy volunteers (12 males and 12 females) took single oral doses of 2.5, 5, 10, and 15 mg rizatriptan in Periods 1-4. In a fifth period, subjects received 4 mg intravenous (i.v.) rizatriptan as a reference. Plasma and urine rizatriptan concentrations were determined at several timepoints/intervals for 12 and 24 h, respectively.; The arithmetic mean AUC values following single oral doses of 2.5, 5, 10, and 15-mg rizatriptan were 16, 33, 72, and 127 ng ml-1 h, respectively, in males; and 19, 42, 97, and 161 ng ml-1 h, respectively, in females. The overall bioavailability (F ) of rizatriptan was approximately 40% in males. Following the 4 mg reference i.v. dose, the apparent plasma clearance (CL) and renal clearance (CLr ) were 1042 and 225 ml min-1, respectively, in males; and 821 and 174 ml min-1, respectively, in females.; The disposition kinetics of oral rizatriptan were linear for doses of 2. 5-10 mg in males, and for doses of 2.5-5 mg in females. However, the degree of nonlinearity for higher doses was minor for both genders. The plasma concentrations of rizatriptan were slightly greater in women compared to men but the difference was not considered to be clinically meaningful. Also, the clearance of rizatriptan appeared to be mainly nonrenal.",4,E
