pubmedID,title,keywords,authors,abstracts,label1,label2
10774785,Cardiovascular adverse drug reaction associated with combined beta-adrenergic and calcium entry-blocking agents.,"Adrenergic beta-Antagonists; Adult; Aged; Aged, 80 and over; Bradycardia; Calcium Channel Blockers; Cardiovascular Diseases; Drug Therapy, Combination; Electrophysiology; Female; Humans; Male; Middle Aged; Prospective Studies","Edoute, Y; Nagachandran, P; Svirski, B; Ben-Ami, H","Numerous studies have shown a beneficial effect of combination therapy with beta-blockers and calcium antagonists in patients with anginal syndrome and/or hypertension. However, because both agents exert a negative chronotropic effect, their combined use may cause bradyarrhythmias with resultant symptoms of cerebral, coronary, and systemic hypoperfusion. We describe our clinical experience with patients who had cardiovascular adverse drug reactions (CVADRs) with combination therapy. This prospective study included 26 patients who had CVADRs among 2,574 admissions during a 2-year period. The study group included 14 men and 12 women with a median age of 73 years. Various combinations of calcium antagonists and beta-blockers were associated with the CVADRs. The most frequent pharmacologic combination was diltiazem plus propranolol. The CVADRs were the cause for hospital admission in 10 patients, an associated cause in nine patients, and developed during hospitalization in seven patients. Cardiac bradyarrhythmias were found in 22 patients. These rhythm abnormalities resolved within 24 h after discontinuation of the offending drugs. Temporary transvenous pacemaker insertion was necessary in only one patient with complete atrioventricular block. Twenty-two patients recovered, two patients died of pump failure not associated with CVADRs, and in two patients, the CVADRs contributed to the patients' death. CVADRs are not uncommon in elderly patients with ischemic heart disease and/or hypertension treated with the concomitant use of calcium antagonist and beta-adrenergic blocking drugs. Use of calcium antagonist plus beta-blocker may unpredictably cause serious hemodynamic events, marked suppression of sinus node activity, and prolongation of atrioventricular conduction in some patients. Enhanced therapeutic monitoring may be warranted when calcium antagonists are combined with beta-blockers.",3,E
10778687,Antihypertensive efficacy and tolerability of once-daily sustained-release diltiazem alone and in combination with ramipril in hypertension.,"Adult; Aged; Antihypertensive Agents; Blood Pressure; Delayed-Action Preparations; Diltiazem; Dose-Response Relationship, Drug; Drug Administration Schedule; Drug Therapy, Combination; Female; Humans; Hypertension; Male; Middle Aged; Ramipril","Tuteja, R; Swarup, D; Saxena, G N; Bhandari, S; Sharma, P","This study assessed once-daily (OD), sustained-release (SR) diltiazem alone and in combination with ramipril in essential hypertension. Fifty patients with supine diastolic blood pressure (DBP) > or = 95-< or = 114 mm Hg were entered into the active treatment phase of the study after 2 weeks of placebo run-in. Sustained-release diltiazem 180 mg OD was administered for 2 weeks, then optimally titrated, at 2 week intervals, to SR diltiazem 240 mg OD and then SR diltiazem 180 mg + ramipril 2.5 mg OD to achieve supine DBP < or = 90 mm Hg. After 4 weeks of diltiazem monotherapy (SR diltiazem 180 mg or 240 mg OD) mean supine DBP was reduced from 102.84 +/- 3.81 mm Hg to 90.15 +/- 5.02 mm Hg (P < 0.01) and mean supine heart rate was reduced from 85.15 +/- 11.02 bpm to 77.62 +/- 11.45 bpm (p < 0.01). Diltiazem monotherapy reduced supine DBP to < or = 90 mm Hg in 35/45 (77.77%) patients. Combination therapy (SR diltiazem 180 mg + ramipril 2.5 mg OD), received by non-responders to diltiazem monotherapy, reduced supine DBP to < or = 90 mm Hg in 3/10 (30%) patients. Sinus bradycardia was observed in one patient. Sustained-release diltiazem alone and in combination with ramipril reduce blood pressure in a dose related manner and is well tolerated.",2,E
10778689,Comparison of efficacy of intravenous diltiazem and esmolol in terminating supraventricular tachycardia.,"Adrenergic beta-Antagonists; Adult; Aged; Anti-Arrhythmia Agents; Calcium Channel Blockers; Cross-Over Studies; Diltiazem; Dose-Response Relationship, Drug; Drug Administration Schedule; Electrocardiography; Female; Humans; Infusions, Intravenous; Male; Middle Aged; Propanolamines; Prospective Studies; Tachycardia, Supraventricular; Treatment Outcome","Gupta, A; Naik, A; Vora, A; Lokhandwala, Y","Paroxysmal supraventricular tachycardia (PSVT) can be effectively terminated by the intravenous administration of adenosine or verapamil. However adenosine is expensive and injectable verapamil currently is scarcely available. While intravenous diltiazem has been shown to be useful for terminating PSVT, the efficacy of esmolol in this regard has not been evaluated previously. Hence these latter two drugs were studied for their efficacy in terminating PSVT.; A prospective, randomised, crossover study was undertaken in patients presenting with hemodynamically tolerated PSVT to the ICCU. While 50 patients had been planned for the trial, the study had to be prematurely terminated after 32 patients had been enrolled due to the marked superiority of diltiazem. Two sequential doses with a 5 minute interval of either drug were administered before crossover. Diltiazem was given in a dose of 0.25 mg/kg while the esmolol dose was 0.5 mg/kg.; Diltiazem terminated PSVT in all the 16 patients in whom it was given as the first drug. The 12 patients who did not respond to esmolol were also effectively treated with diltiazem. Thus totally 28/28 patients responded to diltiazem while only 4/16 patients responded to esmolol (p < 0.001). Of the 28 patients who responded to diltiazem, in 13 patients the second bolus of diltiazem worked after the first one had failed. No significant adverse effects were seen.; Intravenous diltiazem is highly effective and safe for terminating PSVT. When the first bolus is ineffective, the second bolus given after 5 minutes usually succeeds. Esmolol in the dose of 0.5 mg/kg has poor efficacy for terminating PSVT, even when 2 boluses are administered.",6,E
10791374,Treatment of heart failure guided by plasma aminoterminal brain natriuretic peptide (N-BNP) concentrations.,"Adult; Aged; Aged, 80 and over; Angiotensin-Converting Enzyme Inhibitors; Biomarkers; Digoxin; Diuretics; Double-Blind Method; Female; Follow-Up Studies; Furosemide; Heart Failure; Humans; Male; Middle Aged; Natriuretic Peptide, Brain; Time Factors; Vasodilator Agents; Ventricular Dysfunction, Left","Troughton, R W; Frampton, C M; Yandle, T G; Espiner, E A; Nicholls, M G; Richards, A M","There is currently no objective practical guide to intensity of drug treatment for individuals with heart failure. We hypothesised that pharmacotherapy guided by plasma concentrations of the cardiac peptide aminoterminal brain natriuretic peptide (N-BNP) would produce a superior outcome to empirical trial-based therapy dictated by clinical acumen.; 69 patients with impaired systolic function (left-ventricular ejection fraction <40%) and symptomatic heart failure (New York Heart Association class II-IV) were randomised to receive treatment guided by either plasma N-BNP concentration (BNP group) or standardised clinical assessment (clinical group).; During follow-up (minimum 6-months, median 9.5 months), there were fewer total cardiovascular events (death, hospital admission, or heart failure decompensation) in the BNP group than in the clinical group (19 vs 54, p=0.02). At 6 months, 27% of patients in the BNP group and 53% in the clinical group had experienced a first cardiovascular event (p=0.034). Changes in left-ventricular function, quality of life, renal function, and adverse events were similar in both groups.; N-BNP-guided treatment of heart failure reduced total cardiovascular events, and delayed time to first event compared with intensive clinically guided treatment.",3,E
10792199,Cardiovascular effects of melatonin in hypertensive patients well controlled by nifedipine: a 24-hour study.,Adult; Aged; Blood Pressure; Calcium Channel Blockers; Cross-Over Studies; Double-Blind Method; Drug Interactions; Female; Heart Rate; Humans; Hypertension; Male; Melatonin; Middle Aged; Nifedipine,"Lusardi, P; Piazza, E; Fogari, R","As melatonin has been found to play a role in the mechanisms of cardiovascular regulation, we designed the present study to evaluate whether the evening ingestion of the pineal hormone might interfere with the antihypertensive therapy in hypertensive patients well-controlled by nifedipine monotherapy.; Forty-seven mild to moderate essential hypertensive outpatients taking nifedipine GITS 30 or 60 mg monotherapy at 08.30 h for at least 3 months, were given placebo or melatonin 5 mg at 22.30 h for 4 weeks according to a double-blind cross-over study. At the end of each treatment period patients underwent a 24 h noninvasive ambulatory blood pressure monitoring (ABPM) during usual working days; sleeping period was scheduled to last from 23.00 to 07.00 h.; The evening administration of melatonin induced an increase of blood pressure and heart rate throughout the 24 h period (DeltaSBP = + 6.5 mmHg, P < 0.001; DeltaDBP = + 4.9 mmHg, P < 0.01; DeltaHR = + 3.9 beats min-1, P < 0.01). The DBP as well as the HR increase were particularly evident during the morning and the afternoon hours.; We hypothesize that competition between melatonin and nifedipine, is able to impair the antihypertensive efficacy of the calcium channel blocker. This suggests caution in uncontrolled use of melatonin in hypertensive patients. As the pineal hormone might interfere with calcium channel blocker therapy, it cannot be considered simply a dietary supplement.",6,E
10803042,[Clinical study of the month. The STOP-2 study of arterial hypertension in the elderly].,Adrenergic beta-Antagonists; Age Factors; Aged; Angiotensin-Converting Enzyme Inhibitors; Cardiovascular Diseases; Humans; Hypertension; Randomized Controlled Trials as Topic,"Scheen, A J","After the demonstration of the efficacy of beta-blockers or diuretics versus placebo to prevent cardiovascular complications in elderly hypertensive patients in the first STOP-Hypertension study in 1991, a Swedish group published at the end of 1999 the STOP-2 Hypertension study. The latter randomised trial showed in a similar population that the cardiovascular protection of more recent antihypertensive agents such as calcium antagonists and angiotensin-converting-enzyme inhibitors is similar to that of the conventional antihypertensive drugs used in the first study. In fact, the degree of blood pressure control appears to be more important than the type of antihypertensive drugs used, and this conclusion is reinforced by the observation that numerous patients should rapidly be treated by more than one antihypertensive agent to reach blood pressure targets.",7,E
10803490,Progress report on the Nordic diltiazem study (NORDIL): an outcome study in hypertensive patients.,Aged; Antihypertensive Agents; Blood Pressure; Cohort Studies; Diltiazem; Female; Humans; Hypertension; Male; Middle Aged; Prospective Studies; Scandinavian and Nordic Countries; Treatment Outcome,"Hedner, T","NORDIL--the Nordic Diltiazem Study (NORDIL)--is a prospective, randomized, open blinded-endpoint (PROBE), multicenter, parallel-group morbidity/mortality outcome study in hypertensive patients designed to compare an intervention strategy based on the calcium antagonist diltiazem with a strategy based on conventional antihypertensive drug treatment (diuretics or beta-adrenergic blockers). Patient recruitment was started in Norway and Sweden in September 1992, and ended on December 15, 1996, when 10.896 male and female patients, aged 50-74 years, with essential hypertension had been randomized. In this paper we describe the baseline data of the patient cohort and blood pressures achieved in the two treatment groups during the early part of the study. The patient cohort consists of 5294 males and 5602 females with a mean age of 59.6 and 60.3 years, respectively. Concomitant disorders and risk factors in the cohort are: smoking 22%, ischemic heart disease 3.0%, previous myocardial infarction (MI) 2.0%, previous stroke 1.5%, diabetes mellitus 7.0%, and renal impairment 0.3%. There were no differences between the treatment groups in these respects. The blood pressure treatment goal is a target diastolic blood pressure of < or =90 mmHg or a 10% diastolic blood pressure reduction from the inclusion pressure. In the treatment group randomized to a diltiazem-based treatment strategy, blood pressure was 174/106 mmHg at baseline and 156/90 mmHg after 12 months of follow-up on active treatment. In the group randomized to a conventional treatment strategy, baseline blood pressure at randomization was 173/106 mmHg and 153/90 mmHg after 12 months on active therapy. The NORDIL study will terminate on October 31, 1999 and the final results should be available by mid-2000.",I,I
10806014,Prognostic implications of results from exercise testing in patients with chronic stable angina pectoris treated with metoprolol or verapamil. A report from the Angina Prognosis Study In Stockholm (APSIS).,Adrenergic beta-Antagonists; Aged; Angina Pectoris; Calcium Channel Blockers; Chronic Disease; Exercise Test; Female; Humans; Male; Metoprolol; Middle Aged; Multicenter Studies as Topic; Prognosis; Randomized Controlled Trials as Topic; Regression Analysis; Verapamil,"Forslund, L; Hjemdahl, P; Held, C; Bj枚rkander, I; Eriksson, S V; Brodin, U; Rehnqvist, N","To evaluate the prognostic implications of results from exercise testing, and of antianginal treatment among patients with chronic stable angina pectoris.; Out of 809 patients in the Angina Prognosis Study In Stockholm (APSIS), 731 (511 men) performed evaluable exercise tests before and after 1 month on double-blind treatment with metoprolol or verapamil. During a median follow-up of 40 months, 32 patients suffered a cardiovascular death and 29 a non-fatal myocardial infarction.; Prognostic implications of results from exercise tests were assessed in a multivariate Cox model which included sex, previous myocardial infarction, hypertension and diabetes mellitus. Maximal ST-segment depression, especially if >/=2 mm and occurring after exercise, as well as exercise duration independently predicted cardiovascular death. Similar results were obtained for the combined end-point of cardiovascular death+myocardial infarction. Among patients with a positive exercise test at baseline, verapamil reduced the maximal ST-depression more markedly than metoprolol (P<0. 01). However, when the treatment given and treatment effects on ST-segment depression were added to the Cox model, no impact on prognosis could be detected for either cardiovascular death alone or combined with myocardial infarction. Anginal pain carried no prognostic information.; Marked ST-segment depression during and after exercise, and a low exercise capacity independently predicted an adverse outcome in patients with stable angina pectoris, whereas anginal symptoms had no predictive value. Short-term treatment effects on ischaemia did not seem to influence prognosis. Post-exercise ischaemia should be examined carefully when evaluating patients with stable angina pectoris.",I,6
10806134,"Comparison of atenolol, amlodipine, enalapril, hydrochlorothiazide, and losartan for antihypertensive treatment in patients with obstructive sleep apnea.","Adrenergic beta-Antagonists; Adult; Aged; Amlodipine; Angiotensin-Converting Enzyme Inhibitors; Antihypertensive Agents; Atenolol; Blood Pressure Monitoring, Ambulatory; Calcium Channel Blockers; Cross-Over Studies; Diuretics; Double-Blind Method; Humans; Hydrochlorothiazide; Hypertension; Losartan; Male; Middle Aged; Single-Blind Method; Sleep Apnea, Obstructive; Sodium Chloride Symporter Inhibitors","Kraiczi, H; Hedner, J; Peker, Y; Grote, L","We compared the effects of atenolol (50 mg), amlodipine (5 mg), enalapril (20 mg), hydrochlorothiazide (25 mg), and losartan (50 mg) given in once-daily oral doses on office and ambulatory blood pressures (BPs) in patients with hypertension and obstructive sleep apnea (OSA). Each of 40 randomized patients was treated in sequence with two of the five agents (balanced incomplete block design). Treatment periods lasted 6 wk and were separated by a 3-wk washout period. Changes in BP from baseline with the study substances were compared through analysis of variance. Office diastolic BP, our primary outcome variable, was most effectively lowered by atenolol, with all four post hoc differences between atenolol and the remaining substances being statistically significant. Reductions in office systolic and daytime ambulatory BP were not significantly different among the five compounds. However, atenolol reduced mean nighttime ambulatory diastolic and systolic BP more effectively than did amlodipine, enalapril, or losartan (but not hydrochlorothiazide). Severity of sleep-disordered breathing and well-being during the day were not significantly influenced by any of the study compounds. Our findings are in accordance with the hypothesis that an overactivity of the sympathetic nervous system is an important mechanism behind the development or maintenance of hypertension in patients with OSA.",5,E
10812109,Increased incidence of infection in verapamil-treated kidney transplant recipients.,Antilymphocyte Serum; Calcium Channel Blockers; Graft Rejection; Humans; Immunosuppressive Agents; Incidence; Infection; Kidney Transplantation; Verapamil,"Nanni, G; Panocchia, N; Tacchino, R; Foco, M; Piccioni, E; Castagneto, M",NA,4,E
10818061,Influence of diabetes and type of hypertension on response to antihypertensive treatment.,"Aged; Aged, 80 and over; Antihypertensive Agents; Atenolol; Blood Pressure; Calcium Channel Blockers; Diabetes Complications; Diabetes Mellitus; Diastole; Diuretics; Double-Blind Method; Enalapril; Female; Humans; Hypertension; Male; Middle Aged; Risk Factors; Systole","Brown, M J; Castaigne, A; de Leeuw, P W; Mancia, G; Palmer, C R; Rosenthal, T; Ruilope, L M","The aim of our investigation was to determine whether the presence of additional risk factors or type of hypertension (diastolic or isolated systolic) influences blood pressure (BP) response to treatment. The International Nifedipine GITS Study: Intervention as a Goal in Hypertension Treatment (INSIGHT) study is a double-blinded outcome comparison of calcium channel blockade with diuretics in high-risk patients aged 55 to 80 years. Dynamic randomization between nifedipine once daily and hydrochlorothiazide/amiloride was performed to ensure that approximately equal numbers of patients in the 2 groups had each of the major cardiovascular risk factors. Patients with isolated systolic hypertension were also separately randomized. Atenolol or enalapril was the mandatory second-line drug. In 5669 patients who completed the 18-week titration, BP fell from 172+/-15/99+/-9 mm Hg (mean+/-SD) while receiving placebo to 139+/-12/82+/-7 mm Hg. Twenty-six percent of patients required 2 drugs, and 4% required 3 drugs. Patients with diabetes were the most resistant to treatment, requiring second and third drugs 40% and 100% more frequently than patients without diabetes and achieving marginally the highest final BP, for any risk group, of 141+/-13/82+/-8 mm Hg. Age, smoking, gender, hypercholesterolemia, left ventricular hypertrophy, and existing atherosclerosis had little (<1 mm Hg) or no influence on BP at the end of titration, but all except smoking slightly reduced the initial response of either systolic or diastolic BP. Patients with isolated systolic hypertension were slightly more responsive than average to treatment. Our findings suggest that in patients at high absolute risk of cardiovascular complications from hypertension, the risk factors themselves do not prevent the recommended BP targets from being achieved.",5,E
10824049,"Evaluation of amlodipine, lisinopril, and a combination in the treatment of essential hypertension.","Adult; Amlodipine; Angiotensin-Converting Enzyme Inhibitors; Calcium Channel Blockers; Cross-Over Studies; Double-Blind Method; Drug Therapy, Combination; Female; Humans; Hypertension; Lisinopril; Male; Middle Aged","Naidu, M U; Usha, P R; Rao, T R; Shobha, J C","Angiotensin converting enzyme (ACE) inhibitors and dihydropyridine calcium antagonists are well established and widely used as monotherapy in patients with mild to moderate essential hypertension. Earlier studies combining short acting drugs from these classes require multiple dosing and were associated with poor compliance. Availability of longer acting compounds allows once daily administration to avoid the inconvenience of a multiple daily dose. It was decided to perform a randomised double blind, crossover study with the long acting calcium channel blocker amlodipine and the long acting ACE inhibitor lisinopril, given either alone or in combination in essential hypertension. Twenty four patients with diastolic blood pressure (DBP) between 95 and 104 mm Hg received amlodipine 2.5 mg and 5 mg, lisinopril 5 mg and 10 mg, and their combination as per a prior randomisation schedule. Supine and standing blood pressure and heart rate were recorded at weekly intervals. Higher doses of both the drugs individually or in combination were used if the target supine DBP below 90 mm Hg was not achieved. There was a significant additional blood pressure lowering effect with the combination when compared either with amlodipine or lisinopril alone. Five mg amlodipine and 10 mg lisinopril monotherapy achieved the target blood pressure in 71% and 72% patients respectively. The combination of 2.5 mg amlodipine with 5 mg lisinopril produced a much more significant lowering of blood pressure in a higher percentage of patients than that with an individual low dose.",2,E
10826403,Effect of amlodipine on hemodynamic and endocrine responses to mental stress.,"Adolescent; Adult; Aged; Amlodipine; Biomarkers; Calcium Channel Blockers; Chromatography, High Pressure Liquid; Cross-Over Studies; Double-Blind Method; Endocrine System; Female; Hemodynamics; Humans; Hypertension; Lipids; Male; Middle Aged; Norepinephrine; Stress, Psychological","Spence, J D; Munoz, C; Huff, M W; Tokmakjian, S","Little is known about the effects of antihypertensive drugs on hemodynamic responses to mental stress. We studied 24 patients with mild-to-moderate hypertension in a double-blind random-sequence crossover study comparing placebo with amlodipine titrated up from 5 to 10 mg daily. After 1 month of treatment, the subjects performed 20 min of a frustrating cognitive task. At baseline before task, amlodipine significantly reduced systolic pressure (128.9+/-8.2 mm Hg v 140.3+/-10.7 mm Hg, P < .001), diastolic pressure (81.7+/-7.7 mm Hg v 90+/-7.5 mm Hg, P < .001), and total peripheral resistance (37.5+/-15 v 45.6+/-23.7 mm Hg/L/min, P < .05), while elevating baseline norepinephrine levels (2286+/-731 pmol/L v 1788+/-546 pmol/L, P < .001). Blood pressure during the stress task was significantly less with amlodipine than with placebo (systolic 142.3+/-12.3 mm Hg v 150.9+/-14.6 mm Hg, P < .001; diastolic 87.9+/-8.4 mm Hg v 97.7+/-9.3 mm Hg, P < .001), whereas norepinephrine was significantly higher (2754+/-1007 pmol/L v 1970+/-740 pmol/L, P < .001). There were no significant differences in cardiac output, plasma lipids or lipoproteins, or markers of platelet activation. Heart rate increased significantly during stress, but there was no significant difference between amlodipine and placebo either at baseline or during stress. Our conclusion is that amlodipine reduces blood pressure at baseline and during mental stress, but raises basal and stress-related plasma catecholamines. This finding may have implications for the recent controversy over the safety of calcium channel antagonists, and suggests the potential relevance of combining amlodipine with adrenergic blockers.",5,E
10826461,"Medical therapy, symptoms, and the distress the cause: relation to quality of life in patients with angina pectoris and/or hypertension.","Adult; Adverse Drug Reaction Reporting Systems; Aged; Aged, 80 and over; Amlodipine; Angina Pectoris; Antihypertensive Agents; Atenolol; Calcium Channel Blockers; Delayed-Action Preparations; Double-Blind Method; Drug Therapy, Combination; Female; Humans; Hypertension; Male; Middle Aged; Nifedipine; Quality of Life; Treatment Outcome; Verapamil","Hollenberg, N K; Williams, G H; Anderson, R","Adverse events during drug therapy can be assessed through measurement of 2 features: their frequency and their severity. Their severity, in turn, can be measured by assessing the distress that they cause. Our goal was to relate the magnitude of the distress induced by treatment with calcium-channel blocking agents to the change in quality of life assessed through psychosocial instruments in patients treated with calcium-channel blocking agents, either for hypertension or for angina pectoris.; Four hundred seventy-five patients with angina pectoris were randomized to double-blind treatment with PPR (physiological pattern release) verapamil hydrochloride, amlodipine besylate, amlodipineatenolol combination, or placebo. In addition, 557 hypertensive patients were randomized either to PPR verapamil or nifedipine GITS (gastrointestinal system). Both studies were double-blind.; Significant differences in treatment of angina pectoris or hypertension, were not found between the regimens. Overall quality of life also failed to show a significant difference in either group. In both groups, however, remarkable concordance was found between the degree of distress associated with specific symptoms and a change in quality of life. An unchanged, stable symptom distress was associated with a significant improvement in the quality of life of about 0.1 SD. Improvement or erosion of symptom distress represented by 1 step was associated with a 0.1- to 0.2-SD change. The extreme change in symptom distress was associated with a substantially larger change in global quality of life.; The magnitude of symptom distress or relief associated with symptoms in 2 patient populations correlated strongly with a shift in quality of life. The assessment of distress associated with symptoms provides valuable additional information on drug therapy.",8,8
10832825,Diltiazem in acute myocardial infarction treated with thrombolytic agents: a randomised placebo-controlled trial. Incomplete Infarction Trial of European Research Collaborators Evaluating Prognosis post-Thrombolysis (INTERCEPT),Calcium Channel Blockers; Diltiazem; Double-Blind Method; Female; Fibrinolytic Agents; Humans; Male; Middle Aged; Myocardial Infarction; Prospective Studies,"Boden, W E; van Gilst, W H; Scheldewaert, R G; Starkey, I R; Carlier, M F; Julian, D G; Whitehead, A; Bertrand, M E; Col, J J; Pedersen, O L; Lie, K I; Santoni, J P; Fox, K M","Diltiazem reduces non-fatal reinfarction and refractory ischaemia after non-Q-wave myocardial infarction, an acute coronary syndrome similar to the incomplete infarction that occurs after successful reperfusion. We postulated that this agent would reduce cardiac events in patients after acute myocardial infarction treated initially with thrombolytic agents-a clinical application previously unexplored with heart-rate-lowering calcium antagonists.; A prospective, randomised, double-blind, sequential trial was done in 874 patients with acute myocardial infarction, but without congestive heart failure, who first received thrombolytic agents. Patients received either 300 mg oral diltiazem once daily, or placebo, initiated within 36-96 h of infarct onset, and given for up to 6 months. The trial primary endpoint was the cumulative first event rate of cardiac death, non-fatal reinfarction, or refractory ischaemia. Additional prespecified endpoints included several composites of non-fatal cardiac events (non-fatal reinfarction combined with refractory ischaemia, all recurrent ischaemia, or the need for myocardial revascularisation). The diagnosis of ischaemia, whether refractory or recurrent, and the need for myocardial revascularisation, was always based on objective electrocardiographical evidence of ischaemia, either at rest or on exertion.; For the trial primary endpoint, 131 events occurred in the 444 placebo patients and 97 events in the 430 diltiazem patients (hazard ratio 0.79; 95% CI, 0.61-1.02; p=0.07). For non-fatal cardiac events, diltiazem treatment was associated with a relative decrease (0.76; 0.58-1.00) in the combined event rate of non-fatal reinfarction and refractory ischaemia. There was a similar decrease in the composite non-fatal endpoints of non-fatal reinfarction combined with all recurrent ischaemia (0.80; 0.64-1.00) and non-fatal reinfarction combined with the need for myocardial revascularisation (0.67; 0.46-0.96). The need for myocardial revascularisation alone was significantly reduced by 42% (0.61; 0.39-0.96). No major safety issues were encountered.; Diltiazem did not reduce the cumulative occurrence of cardiac death, non-fatal reinfarction, or refractory ischaemia during a 6-month follow-up, but did reduce all composite endpoints of non-fatal cardiac events, especially the need for myocardial revascularisation.",1,E
10841241,Prospective randomized comparison of antiarrhythmic therapy versus first-line radiofrequency ablation in patients with atrial flutter.,Aged; Anti-Arrhythmia Agents; Atrial Flutter; Catheter Ablation; Female; Follow-Up Studies; Humans; Male; Prospective Studies; Quality of Life,"Natale, A; Newby, K H; Pisan贸, E; Leonelli, F; Fanelli, R; Potenza, D; Beheiry, S; Tomassoni, G","Despite the high success rate of radiofrequency (RF) ablation, pharmacologic therapy is still considered the standard initial therapeutic approach for atrial flutter.; We prospectively compared the outcome at follow-up of patients with atrial flutter randomly assigned to drug therapy or RF ablation.; Patients with at least two episodes of symptomatic atrial flutter in the last four months were randomized to regimens of either antiarrhythmic drug therapy or first-line RF ablation. After institution of therapy, end points included recurrence of atrial flutter, rehospitalization and quality of life.; A total of 61 patients entered the study, 30 of whom were randomized to drug therapy and 31 to RF ablation. After a mean follow-up of 21 +/- 11 months, 11 of 30 (36%) patients receiving drugs were in sinus rhythm, versus 25 of 31 (80%) patients who underwent RF ablation (p < 0.01). Of the patients receiving drugs, 63% required one or more rehospitalizations, whereas post-RF ablation, only 22% of patients were rehospitalized (p < 0.01). Following RF ablation, 29% of patients developed atrial fibrillation which was seen in 53% of patients receiving medications (p < 0.05). Sense of well being (pre-RF 2.0 +/- 0.3 vs. post-RF 3.8 +/- 0.5, p < 0.01) and function in daily life (pre-RF 2.3 +/- 0.4 vs. post-RF 3.6 +/- 0.6, p < 0.01) improved after ablation, but did not change significantly in patients treated with drugs.; In a selected group of patients with atrial flutter, RF ablation could be considered a first-line therapy due to the better success rate and impact on quality of life, the lower occurrence of atrial fibrillation and the lower need for rehospitalization at follow-up.",I,E
10845189,Neonatal poisonings in middle Anatolia of Turkey: an analysis of 72 cases.,"Eclampsia; Female; Humans; Infant Mortality; Infant, Newborn; Magnesium Sulfate; Male; Poisoning; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Retrospective Studies; Turkey","Kurtoglu, S; Caksen, H; Poyrazoglu, M H","In this study, 72 newborn infants who were followed with the diagnosis of poisoning in Erciyes University Faculty of Medicine, Department of Pediatrics, Division of Neonatology, between 1975 and 1997 were evaluated retrospectively. Our purpose was to emphasize the importance of newborn poisoning among general poisoning in childhood. The age of infants ranged from 10 min to 25 days (0.82 +/- 2.81 days). Forty-seven (65.2%) infants were poisoned before or during delivery. Of the 47 infants' mothers, 46 had preeclampsia or eclampsia, and 27 received only magnesium sulfate; nine magnesium sulfate + diazepam; four magnesium sulfate + nifedipine; and the others received various drug combinations. Aside from these, one mother had Addison's disease and she used long-term dexamethasone during her pregnancy. In the newborn period, five (6.9%) infants inhaled organophosphate insecticides; eight (11.1%) ingested corrosive agents (four benzalkonium chloride; three chlorhexidine gluconate + cetrimide and an infant ammonium); four (5.5%) were poisoned by overdose of digoxin; three (4.1%) ingested overdose of phenobarbital; and two (2.7%) received acepromazine maleate. In addition, each infant ingested diphenoxilate HCL + atropine sulfate, pipenzolate bromid and tizanidine HCL. Follow-up period of the infants ranged from 24 hr to 26 days (0.82 +/- 2.81 days). The mortality rate was 17% (12/72). Death was not noted in the infants who were followed with poisoning after delivery. The causes of death were as follows: sepsis in four infants, meningitis, respiratory distress syndrome and necrotizing enterocolitis in two infants each, and the effects of overdose of magnesium sulfate and diazepam in two infants, respectively. In conclusion, we would like to stress that newborn infants whose mothers received magnesium sulfate or another drug during pregnancy or delivery should be closely monitored, and calculation of drug doses should be carefully taught to hospital nurses. When baby-rooms are disinfected with organophosphate insecticides in a hospital or house, infants should be removed from the room for at least 24 hr, and use of drugs should be explained in detail to the mothers.",4,E
