pubmedID,title,keywords,authors,abstracts,label1,label2
10030097,[New multicentric studies in hypertension].,Antihypertensive Agents; Humans; Hypertension; Multicenter Studies as Topic; Prospective Studies; Randomized Controlled Trials as Topic,"Rom谩n, O","Prospective, randomized and long term multicentric studies, published since 1988, on the effects of pharmacological or non pharmacological treatment of hypertension are analyzed. Former studies, performed between 1967 and 1987, are devoted, in chronological order, to special populations or to forms of hypertension not sufficiently studied previously (elders and isolated systolic hypertension), using classical pharmacological treatments such as diuretics and beta blockers. Their results confirm the reduction in mortality obtained using such therapies. Ensuing studies, focused on the analysis of new drugs such as calcium antagonists and angiotensin converting enzyme inhibitors, also demonstrated a reduction in cardiovascular risk, even in severely damaged populations. Thereafter, meta analysis of new pharmacological treatments and of non pharmacological therapies such as sodium restriction, weight reduction, avoidance of alcohol intake, calcium and potassium supplementation have appeared. These studies have emphasized the importance of prevention through changes in lifestyles. Their positive, although modest results, encourage the assessment of long term preventive and therapeutic measures in hypertension.",I,8
10030320,Which drug for treatment of hypertension?,Adrenergic alpha-Antagonists; Adrenergic beta-Antagonists; Angiotensin II; Angiotensin Receptor Antagonists; Angiotensin-Converting Enzyme Inhibitors; Antihypertensive Agents; Blood Pressure; Calcium Channel Blockers; Diuretics; Follow-Up Studies; Humans; Hypertension; Multicenter Studies as Topic; Randomized Controlled Trials as Topic,"Cutler, J",NA,I,8
10030325,Effect of angiotensin-converting-enzyme inhibition compared with conventional therapy on cardiovascular morbidity and mortality in hypertension: the Captopril Prevention Project (CAPPP) randomised trial.,Adrenergic beta-Antagonists; Adult; Aged; Angiotensin-Converting Enzyme Inhibitors; Antihypertensive Agents; Blood Pressure; Captopril; Cause of Death; Cerebrovascular Disorders; Confidence Intervals; Diuretics; Female; Follow-Up Studies; Heart Diseases; Humans; Hypertension; Male; Middle Aged; Myocardial Infarction; Prospective Studies; Risk Factors; Survival Rate,"Hansson, L; Lindholm, L H; Niskanen, L; Lanke, J; Hedner, T; Niklason, A; Luomanm盲ki, K; Dahl枚f, B; de Faire, U; M枚rlin, C; Karlberg, B E; Wester, P O; Bj枚rck, J E","Angiotensin-converting-enzyme (ACE) inhibitors have been used for more than a decade to treat high blood pressure, despite the lack of data from randomised intervention trials to show that such treatment affects cardiovascular morbidity and mortality. The Captopril Prevention Project (CAPPP) is a randomised intervention trial to compare the effects of ACE inhibition and conventional therapy on cardiovascular morbidity and mortality in patients with hypertension.; CAPPP was a prospective, randomised, open trial with blinded endpoint evaluation. 10,985 patients were enrolled at 536 health centres in Sweden and Finland. Patients aged 25-66 years with a measured diastolic blood pressure of 100 mm Hg or more on two occasions were randomly assigned captopril or conventional antihypertensive treatment (diuretics, beta-blockers). Analysis was by intention-to-treat. The primary endpoint was a composite of fatal and non-fatal myocardial infarction, stroke, and other cardiovascular deaths.; Of 5492 patients assigned captopril and 5493 assigned conventional therapy, 14 and 13, respectively, were lost to follow-up. Primary endpoint events occurred in 363 patients in the captopril group (11.1 per 1000 patient-years) and 335 in the conventional-treatment group (10.2 per 1000 patient-years; relative risk 1.05 [95% CI 0.90-1.22], p=0-52). Cardiovascular mortality was lower with captopril than with conventional treatment (76 vs 95 events; relative risk 0.77 [0.57-1-04], p=0.092), the rate of fatal and non-fatal myocardial infarction was similar (162 vs 161), but fatal and non-fatal stroke was more common with captopril (189 vs 148; 1.25 [1-01-1-55]. p=0.044).; Captopril and conventional treatment did not differ in efficacy in preventing cardiovascular morbidity and mortality. The difference in stroke risk is probably due to the lower levels of blood pressure obtained initially in previously treated patients randomised to conventional therapy.",E,E
10047618,Sotalol: An important new antiarrhythmic.,"Action Potentials; Adrenergic beta-Antagonists; Anti-Arrhythmia Agents; Atrial Fibrillation; Defibrillators, Implantable; Drug Interactions; Electrocardiography; Humans; Randomized Controlled Trials as Topic; Recurrence; Refractory Period, Electrophysiological; Sotalol; Tachycardia, Ventricular; Torsades de Pointes; Ventricular Fibrillation; Ventricular Premature Complexes","Anderson, J L; Prystowsky, E N","Sotalol, the most recently approved oral antiarrhythmic drug, has a unique pharmacologic profile. Its electrophysiology is explained by nonselective beta-blocking action as well as class III antiarrhythmic activity (including fast-activating cardiac membrane-delayed rectifier current blockade), which leads to increases in action potential duration and refractory period throughout the heart and in QT interval on the surface electrocardiogram. Its better hemodynamic tolerance than other beta-blockers may be a result of enhanced inotropy associated with class III activity. Sotalol's ability to suppress ventricular ectopy is similar to that of class I agents and better than that of standard beta-blockers. Unlike class I agents, its use in a postinfarction trial was not associated with increased mortality rate. Therapeutically, it has shown superior efficacy for prevention of recurrent ventricular tachycardia and ventricular fibrillation, which was the basis for its approval. In a randomized study, the Electrophysiologic Study Versus Electrocardiographic Monitoring (ESVEM) trial, sotalol was associated with an increased in-hospital efficacy prediction rate (by Holter monitor or electrophysiologic study), reduced long-term arrhythmic recurrence rate with superior tolerance, and lower mortality rate than class I (""standard"") antiarrhythmic drugs. Sotalol was 1 of 2 drugs selected for comparison with implantable defibrillators in the recent National Institutes of Health Antiarrhythmics versus Implantable Defibrillator (AVID) study. Sotalol appears to be a preferred drug for use with implantable defibrillators; unlike some other agents (eg, amiodarone) it does not elevate and, indeed, may lower defibrillation threshold. Although unapproved for this use, sotalol is active against atrial arrhythmias. It has shown efficacy equivalent to propafenone and quinidine in preventing atrial fibrillation recurrence, but it is better tolerated than quinidine and provides excellent rate control during recurrence. Sotalol's major side effects are related to beta-blockade and the risk of torsades de pointes (acceptably small if appropriate precautions are taken). Unlike several other antiarrhythmics (eg, amiodarone), it has no pharmacokinetic drug-drug interactions, is not metabolized, and is entirely renally excreted. Initial dose is 80 mg twice daily, with gradual titration to 240 to 360 mg/day as needed. The daily dose must be reduced in renal failure. On the basis of favorable clinical trials and practice experience, sotalol has shown a steadily growing impact on the treatment of arrhythmias during its 5 years of market availability, a trend that is likely to continue.",E,E
10063787,Low-dose combination therapy as first-line hypertension treatment for blacks and nonblacks.,"African Continental Ancestry Group; Aged; Amlodipine; Analysis of Variance; Antihypertensive Agents; Bisoprolol; Chi-Square Distribution; Double-Blind Method; Drug Therapy, Combination; Enalapril; Female; Humans; Hydrochlorothiazide; Hypertension; Male; Middle Aged","Prisant, L M; Neutel, J M; Ferdinand, K; Papademetriou, V; DeQuattro, V; Hall, W D; Weir, M R","To assess the efficacy and safety of bisoprolol/6.25-mg hydrochlorothiazide (HCTZ), amlodipine, and enalapril in black and nonblack patients, data from two comparative studies were pooled and subgroup analyses performed. Both studies had similar designs and included all three active treatments. The second study also included a placebo group. Subjects (n = 541) with a sitting diastolic blood pressure of 95-114 mmHg were titrated to achieve a diastolic blood pressure < or = 90 mmHg. The studies included 114 blacks and 427 nonblacks. Results of an intention-to-treat analysis of mean change from baseline after 12 weeks of treatment showed the following: 1) blood pressure was significantly lowered by all three active drugs compared with baseline or placebo; 2) in blacks, bisoprolol/6.25-mg HCTZ resulted in significantly greater reductions of systolic and diastolic blood pressure than enalapril or placebo, but was not significantly different from amlodipine; 3) in nonblacks, bisoprolol/6.25-mg HCTZ resulted in significantly greater reduction of diastolic blood pressure than amlodipine, enalapril, or placebo. The placebo-corrected change in blood pressure was greater for blacks than whites on the bisoprolol/6.25-mg HCTZ combination, but this was not statistically significant. Bisoprolol/6.25-mg HCTZ controlled diastolic blood pressure to < or = 90 mmHg in significantly more patients than enalapril or placebo in blacks and nonblacks. The difference in control rates was not significant versus amlodipine. The incidence of drug-related adverse events was similar between treatments; however, bisoprolol/6.25-mg HCTZ had a lower discontinuation rate due to lack of blood pressure control or adverse experiences in both blacks and nonblacks.",I,E
10068356,Medical therapy after successful percutaneous coronary revascularization.,"Adrenergic beta-Antagonists; Aged; Angina Pectoris; Angioplasty, Balloon, Coronary; Calcium Channel Blockers; Cardiovascular Agents; Coronary Disease; Female; Follow-Up Studies; Humans; Male; Middle Aged; Nitrates; Postoperative Period; Retrospective Studies","Hasdai, D; Lerman, A; Grill, D E; Rihal, C S; Holmes, D R","Percutaneous coronary revascularization frequently relieves angina in patients with ischemic heart disease and may obviate the need for antianginal medications.; To examine the use of antianginal medications after successful percutaneous coronary revascularization.; Retrospective cohort study of the Mayo Clinic PTCA [percutaneous transluminal coronary angioplasty] Registry.; Tertiary care center.; 3831 patients who underwent successful percutaneous coronary revascularization from September 1979 through August 1997 and had not had myocardial infarction within the year before the intervention.; Use of antianginal medications (beta-adrenergic blockers, nitrates, and calcium-channel blockers) before the intervention, at hospital discharge, and 6 months after the intervention.; 99% of patients reported improvement in their symptoms at hospital discharge. At 6 months, 87% of patients were free of myocardial infarction, coronary bypass surgery, or additional percutaneous intervention. Compared with 66% of patients before the index intervention, only 12% of patients had severe angina at 6 months and 69% were completely free of angina. Nonetheless, at 6 months, 39% of patients were receiving beta-adrenergic blockers (preprocedure proportion, 43%; P < 0.001), 36% were receiving nitrates (preprocedure proportion, 41%; P < 0.001), and 57% were receiving calcium-channel blockers (preprocedure proportion, 50%; P < 0.001). These trends persisted for patients without hypertension and those who had complete revascularization.; Successful percutaneous coronary revascularization did not substantially supplant the use of antianginal medications, which were commonly used despite the marked improvement in anginal status. This may reflect reluctance to alter therapy once symptoms of angina subside. Guidelines on continued medical therapy after percutaneous coronary revascularization are needed.",E,E
10073788,"Jeffrey Michael Isner, MD: a conversation with the editor. Interview by William Clifford Roberts.",Cardiology; Germany; Humans; Jews; United States,"Isner, J M",NA,I,8
10073847,"Support for the open-artery hypothesis in survivors of acute myocardial infarction: analysis of 11,228 patients treated with thrombolytic therapy.",Aged; Algorithms; Female; Humans; Male; Middle Aged; Myocardial Infarction; Survival Analysis; Survivors; Thrombolytic Therapy; Treatment Outcome; Vascular Patency,"Puma, J A; Sketch, M H; Thompson, T D; Simes, R J; Morris, D C; White, H D; Topol, E J; Califf, R M","We examined the possible benefits of achieving and maintaining infarct-related artery potency beyond the time when preservation of left ventricular function would be expected. The open-artery hypothesis suggests that a patent infarct-related artery confers a survival benefit greater than that expected from myocardial salvage alone, which extends beyond the time when preservation of left ventricular function is expected. We examined the survival experience of patients undergoing thrombolysis in the Global Utilization of Streptokinase and TPA for Occluded Arteries (GUSTO-I) trial for whom data on the potency of the infarct artery were available. Univariable analysis was used to determine the unadjusted relations of angiographic variables and revascularization procedures to both 30-day and 1-year mortality in 30-day survivors. Multivariable analysis was used to test for interactions between patency and each characteristic and to adjust both for all other variables and for baseline characteristics known to predict mortality. In both univariable and multivariable analysis, patients with an open rather than a closed infarct-related artery had significantly lower 30-day mortality (p <0.001). This benefit cannot be accounted for by myocardial salvage alone, because it remained after adjustment for left ventricular ejection fraction. Patency was also associated with lower 1-year mortality in 30-day survivors, but not after adjustment for other variables affecting late mortality. Having an open infarct-related artery at the time of first catheterization confers a survival advantage that extends beyond the benefit of myocardial salvage from thrombolytic therapy, and is independent of ejection fraction.",E,E
10073852,"Comparison of controlled-onset, extended-release verapamil with amlodipine and amlodipine plus atenolol on exercise performance and ambulatory ischemia in patients with chronic stable angina pectoris.","Adrenergic beta-Antagonists; Aged; Aged, 80 and over; Amlodipine; Angina Pectoris; Atenolol; Calcium Channel Blockers; Chronic Disease; Double-Blind Method; Drug Therapy, Combination; Electrocardiography, Ambulatory; Exercise Test; Female; Humans; Male; Middle Aged; Treatment Outcome; Verapamil","Frishman, W H; Glasser, S; Stone, P; Deedwania, P C; Johnson, M; Fakouhi, T D","This multicenter, randomized, double-blind, parallel group, placebo lead-in, placebo-controlled study compared the antianginal and anti-ischemic effects of once-daily bedtime dosing of controlled-onset extended-release (COER-24) verapamil to a once-daily morning dosing of amlodipine +/- atenolol in patients with chronic stable angina. A total of 551 patients with exercise-induced myocardial ischemia and evidence of coronary artery disease were randomized to a 4-week, forced-dose titration treatment period with (1) COER-24 verapamil 240 mg titrated to 480 mg at bedtime (n = 173), (2) amlodipine 5 mg titrated to 10 mg/day (n = 149), (3) amlodipine 5 mg (titrated to 10 mg) plus atenolol 50 mg/day in the A.M. (n = 154), or (4) placebo (n = 75). Treadmill exercise tolerance testing (standard Bruce protocol), and 48-hour ambulatory electrocardiographic (Holter) monitoring were performed at the end of placebo lead-in and double-blind treatment. Each active treatment significantly improved symptom-limited exercise duration and time to moderate angina (p < or = 0.01 vs placebo). For patients with baseline ischemia, amlodipine resulted in a statistically significant increase in total duration of ischemic episodes compared with placebo, whereas COER-24 verapamil and amlodipine plus atenolol resulted in statistically significant decreases compared with placebo and amlodipine. Heart rate at onset of ischemic episodes and ST product were also significantly increased with amlodipine (p < 0.05) compared with either COER-24 or amlodipine plus atenolol. COER-24 and amlodipine alone or in combination with atenolol improved exercise capacity in patients with angina pectoris. COER-24 verapamil monotherapy or amlodipine plus atenolol combination therapy were more effective than amlodipine monotherapy in decreasing ambulatory myocardial ischemia, especially during the hours of 6 A.M. to 12 noon.",E,E
10075136,Hotline sessions at the 20th European Congress of Cardiology.,"Adrenergic beta-Antagonists; Anti-Arrhythmia Agents; Arrhythmias, Cardiac; Calcium Channel Blockers; Cardiology; Congresses as Topic; Death, Sudden, Cardiac; Europe; Fibrinolytic Agents; Heart Failure; Humans; Myocardial Ischemia; Randomized Controlled Trials as Topic; Vasodilator Agents","Verheugt, F W",NA,E,E
10075137,Treatment with beta-blockers for the primary prevention of the cardiovascular complications of hypertension.,"Adrenergic beta-Antagonists; Antihypertensive Agents; Coronary Disease; Death, Sudden, Cardiac; Follow-Up Studies; Humans; Hypertension; Incidence; Primary Prevention; Randomized Controlled Trials as Topic; Survival Rate","Staessen, J A; Wang, J G; Birkenh盲ger, W H; Fagard, R",NA,E,E
10075140,Heart rate variability and ischaemia in patients with coronary heart disease and stable angina pectoris; influence of drug therapy and prognostic value. TIBBS Investigators Group. Total Ischemic Burden Bisoprolol Study.,"Adrenergic beta-Antagonists; Adult; Aged; Angina Pectoris; Bisoprolol; Calcium Channel Blockers; Circadian Rhythm; Coronary Disease; Double-Blind Method; Drug Therapy, Combination; Electrocardiography, Ambulatory; Europe; Female; Follow-Up Studies; Heart Rate; Humans; Male; Middle Aged; Myocardial Ischemia; Nifedipine; Prognosis; Reproducibility of Results; Retrospective Studies","Weber, F; Schneider, H; von Arnim, T; Urbaszek, W","Determination of the influence of therapy with bisoprolol and nifedipine on the heart rate variability of patients from the Total Ischemic Burden Bisoprolol Study and examination of the prognostic value.; Four hundred and twenty-two patients with stable angina were included. The heart rate variability was determined over a period of 24 h. Parameters determined: standard deviation of the mean of all corrected RR intervals, standard deviation of all 5 min mean cycle lengths, square root of the mean of the squared differences of successive corrected RR intervals. Nifedipine reduced the mean values of all heart rate variability parameters tested. Square root of the mean of the square differences of successive corrected RR intervals increased under bisoprolol. Standard deviation of the mean of all corrected RR intervals and standard deviation of all 5 min mean cycle lengths increased from low baseline values and declined from higher baseline values. The increase in heart rate variability under therapy was accompanied by a tendency towards a better prognosis. Patients with an increase in heart rate variability and simultaneous complete suppression of ischaemia under therapy displayed no serious events in the course of one year.; The increase in the heart rate variability, which can be regarded as prognostically favourable, was predominantly observed under bisoprolol. The parameter constellation of an increase in heart rate variability and complete ischaemia suppression on the 48-h Holter ECG was associated with the greatest benefit.",E,E
